rec;send;queue;id_1;id_2;packet_id
1587490125533;1587490067394;18;0;18;47
1587490125662;1587490122273;19;0;20;55
1587490126360;1587490122272;19;0;6;63
1587490127102;1587490122270;19;0;17;57
1587490127670;1587490115530;12;0;18;54
1587490129194;1587490129056;8;0;4;65
1587490129273;1587490129060;19;0;5;65
1587490129413;1587490129058;19;0;9;62
1587490129739;1587490129057;18;0;15;59
1587490129985;1587490115530;12;0;18;54
1587490130067;1587490129059;19;0;10;62
1587490130208;1587490129060;19;0;19;57
1587490130341;1587490129060;19;0;16;59
1587490131154;1587490129058;19;0;3;82
1587490131381;1587490129059;19;0;14;59
1587490131651;1587490129059;19;0;12;60
1587490131843;1587490129057;19;0;13;60
1587490131917;1587490129059;18;0;8;63
1587490132270;1587490129057;19;0;11;61
1587490132518;1587490129058;3;0;7;62
1587490133401;1587490129059;19;0;6;64
1587490134128;1587490129057;19;0;17;58
1587490134605;1587490115530;12;0;18;54
1587490134748;1587490129060;19;0;20;56
1587490136070;1587490136028;19;0;12;61
1587490136277;1587490136025;8;0;4;66
1587490136344;1587490136029;17;0;5;66
1587490136493;1587490136026;19;0;9;63
1587490136796;1587490136025;17;0;15;60
1587490137032;1587490115530;12;0;18;54
1587490137106;1587490136027;19;0;10;63
1587490137324;1587490136028;19;0;16;60
1587490138395;1587490136028;19;0;14;60
1587490138821;1587490136025;19;0;13;61
1587490138880;1587490136027;19;0;8;64
1587490139222;1587490136026;19;0;11;62
1587490139435;1587490136026;3;0;7;63
1587490139504;1587490136027;19;0;3;83
1587490140365;1587490136027;19;0;6;65
1587490141131;1587490136024;18;0;19;58
1587490141674;1587490115530;12;0;18;54
1587490143074;1587490143021;19;0;12;62
1587490143261;1587490143020;7;0;4;67
1587490143343;1587490143022;17;0;5;67
1587490143473;1587490143019;19;0;9;64
1587490143739;1587490143018;16;0;15;61
1587490144003;1587490115530;12;0;18;54
1587490144076;1587490143021;19;0;10;64
1587490144227;1587490143018;18;0;19;59
1587490144370;1587490143021;19;0;16;61
1587490145457;1587490143021;19;0;14;61
1587490145885;1587490143019;19;0;13;62
1587490145952;1587490143020;18;0;8;65
1587490146319;1587490143019;19;0;11;63
1587490146572;1587490143019;3;0;7;64
1587490146636;1587490143019;19;0;3;84
1587490146786;1587490136029;19;0;20;57
1587490146914;1587490143022;19;0;20;58
1587490147571;1587490143020;19;0;6;66
1587490148328;1587490136025;19;0;17;59
1587490148860;1587490115530;12;0;18;54
1587490150295;1587490150209;19;0;12;63
1587490150462;1587490150207;7;0;4;68
1587490150537;1587490150207;17;0;5;68
1587490150660;1587490150208;19;0;9;65
1587490150942;1587490150208;17;0;15;62
1587490151181;1587490150208;3;0;7;65
1587490151244;1587490150209;19;0;10;65
1587490151397;1587490150210;19;0;19;60
1587490151551;1587490150210;19;0;16;62
1587490152595;1587490150210;19;0;14;62
1587490153000;1587490150208;19;0;13;63
1587490153073;1587490150209;18;0;8;66
1587490153444;1587490150208;19;0;11;64
1587490153704;1587490115530;12;0;18;54
1587490153767;1587490150208;19;0;3;85
1587490153912;1587490150210;19;0;20;59
1587490154604;1587490150209;19;0;6;67
1587490155376;1587490108779;19;0;17;55
1587490155939;1587490150210;7;0;18;59
1587490157342;1587490157228;19;0;12;64
1587490157494;1587490157224;7;0;4;69
1587490157571;1587490157223;18;0;5;69
1587490157723;1587490157226;19;0;9;66
1587490158018;1587490157225;18;0;15;63
1587490158277;1587490150210;7;0;18;59
1587490158365;1587490157228;19;0;10;66
1587490158507;1587490157230;19;0;19;61
1587490158655;1587490157229;19;0;16;63
1587490159739;1587490157228;19;0;14;63
1587490160140;1587490157225;19;0;13;64
1587490160225;1587490157227;18;0;8;67
1587490160564;1587490157225;19;0;11;65
1587490160855;1587490157226;3;0;7;66
1587490160911;1587490157226;19;0;3;86
1587490161047;1587490157230;19;0;20;60
1587490161812;1587490157227;19;0;6;68
1587490162545;1587490157224;19;0;17;62
1587490163116;1587490150210;7;0;18;59
1587490164472;1587490164303;19;0;12;65
1587490164637;1587490164300;7;0;4;70
1587490164735;1587490164300;19;0;5;70
1587490164859;1587490164301;19;0;9;67
1587490165143;1587490164301;19;0;15;64
1587490165407;1587490150210;7;0;18;59
1587490165493;1587490164303;19;0;10;67
1587490165618;1587490164304;19;0;19;62
1587490165761;1587490164303;19;0;16;64
1587490166864;1587490164303;19;0;14;64
1587490167296;1587490164301;19;0;13;65
1587490167375;1587490164302;18;0;8;68
1587490167703;1587490164301;19;0;11;66
1587490167974;1587490164302;3;0;7;67
1587490168161;1587490164304;19;0;20;61
1587490168869;1587490164302;19;0;6;69
1587490169028;1587490164302;19;0;3;87
1587490169718;1587490164301;19;0;17;63
1587490170249;1587490164303;6;0;18;61
1587490171598;1587490171406;19;0;12;66
1587490171781;1587490171403;7;0;4;71
1587490171856;1587490171402;19;0;5;71
1587490171987;1587490171404;19;0;9;68
