rec;send;queue;id_1;id_2
1586866735621;1586866734758;18;0;8
1586866736227;1586866734759;18;0;4
1586866736486;1586866734760;18;0;2
1586866736522;1586866734761;18;0;9
1586866736569;1586866734762;18;0;3
1586866738684;1586866734760;18;0;5
1586866742224;1586866742214;19;0;3
1586866742243;1586866742213;19;0;8
1586866742334;1586866742213;10;0;6
1586866742788;1586866742213;19;0;4
1586866742976;1586866742213;19;0;2
1586866743034;1586866742214;19;0;9
1586866743090;1586866742213;19;0;5
1586866750036;1586866749936;14;0;6
1586866750083;1586866749932;19;0;8
1586866750129;1586866749934;19;0;3
1586866750159;1586866749932;18;0;10
1586866750199;1586866749937;19;0;9
1586866750927;1586866749933;19;0;4
1586866751130;1586866749933;19;0;2
1586866751163;1586866749934;19;0;5
1586866757156;1586866757082;15;0;6
1586866757197;1586866757080;19;0;8
1586866757232;1586866757081;19;0;3
1586866757263;1586866757081;19;0;2
1586866757296;1586866757082;19;0;9
1586866757343;1586866757080;19;0;10
1586866757930;1586866757081;19;0;4
1586866759806;1586866757081;19;0;5
1586866764975;1586866764832;14;0;6
1586866765030;1586866764831;19;0;8
1586866765079;1586866764833;19;0;3
1586866765100;1586866764832;19;0;2
1586866765131;1586866764834;19;0;9
1586866765190;1586866764833;19;0;10
1586866765827;1586866764832;19;0;4
1586866766042;1586866764833;19;0;5
1586866773836;1586866773494;18;0;10
1586866773964;1586866773496;18;0;8
1586866774663;1586866773498;13;0;6
1586866774691;1586866773491;18;0;2
1586866774773;1586866773499;18;0;3
1586866775133;1586866773490;18;0;4
1586866775382;1586866773500;18;0;5
1586866775415;1586866773497;18;0;9
1586866781094;1586866781051;19;0;4
1586866781250;1586866781051;19;0;6
1586866781295;1586866781053;19;0;8
1586866781338;1586866781052;19;0;3
1586866781373;1586866781050;19;0;2
1586866781411;1586866781054;19;0;9
1586866781450;1586866781051;19;0;10
1586866784141;1586866781054;19;0;5
1586866788571;1586866788481;19;0;4
1586866788731;1586866788482;19;0;6
1586866788771;1586866788482;19;0;8
1586866788806;1586866788478;19;0;3
1586866788830;1586866788480;18;0;10
1586866788858;1586866788478;19;0;3
1586866788915;1586866788481;18;0;2
1586866789788;1586866788480;18;0;5
1586866790615;1586866788480;19;0;9
1586866790656;1586866788480;19;0;9
1586866794675;1586866788478;3;0;7
1586866797435;1586866797297;19;0;4
1586866797655;1586866797298;18;0;6
1586866797709;1586866797298;19;0;8
1586866797758;1586866797297;19;0;9
1586866797794;1586866797296;18;0;10
1586866797832;1586866797297;19;0;9
1586866797876;1586866797297;19;0;2
1586866798654;1586866797295;17;0;3
1586866798720;1586866797295;17;0;3
1586866799616;1586866797297;18;0;5
1586866800245;1586866797296;3;0;7
1586866806237;1586866806115;19;0;4
1586866806409;1586866806116;19;0;6
1586866806449;1586866806116;19;0;8
1586866806488;1586866806114;19;0;3
1586866806522;1586866806115;18;0;10
1586866806559;1586866806115;19;0;9
1586866806609;1586866806116;19;0;6
1586866806644;1586866806115;19;0;2
1586866806986;1586866806114;4;0;7
1586866807127;1586866806115;19;0;5
1586866813571;1586866812938;18;0;6
1586866813602;1586866812938;18;0;8
1586866814283;1586866812937;17;0;4
1586866814519;1586866812936;18;0;2
1586866814569;1586866812934;17;0;9
1586866814610;1586866812934;17;0;10
1586866814643;1586866812933;18;0;3
1586866816979;1586866812935;17;0;5
1586866821201;1586866821089;7;0;7
1586866821247;1586866821090;19;0;4
1586866821453;1586866821090;19;0;6
1586866821497;1586866821090;19;0;8
1586866821535;1586866821089;19;0;9
1586866821563;1586866821090;19;0;2
1586866821616;1586866821090;19;0;6
1586866821643;1586866821089;19;0;10
1586866822186;1586866749936;13;0;7
1586866822445;1586866821090;19;0;6
1586866822500;1586866821089;19;0;9
1586866822533;1586866821088;18;0;3
1586866823130;1586866757081;12;0;7
1586866823319;1586866821090;19;0;5
1586866823940;1586866764833;11;0;7
1586866825620;1586866773493;9;0;7
1586866828954;1586866828815;16;0;7
1586866828999;1586866828816;18;0;4
1586866829143;1586866828816;18;0;6
1586866829184;1586866828816;19;0;8
1586866829236;1586866828816;19;0;2
1586866829267;1586866828815;19;0;3
1586866829312;1586866828816;18;0;6
1586866829348;1586866828815;19;0;10
1586866829961;1586866781051;4;0;7
1586866830249;1586866828815;19;0;5
1586866830849;1586866812933;3;0;7
1586866831059;1586866828815;19;0;9
1586866836452;1586866836297;18;0;7
1586866836508;1586866836298;19;0;4
1586866836666;1586866836297;18;0;3
1586866836729;1586866836299;18;0;6
1586866836772;1586866836299;19;0;8
1586866836828;1586866836298;19;0;9
1586866836863;1586866836298;18;0;2
1586866836896;1586866836297;18;0;3
1586866836943;1586866836298;19;0;10
1586866841701;1586866836298;19;0;5
1586866844603;1586866844331;17;0;7
1586866844675;1586866844331;19;0;4
1586866844800;1586866844331;19;0;3
1586866844857;1586866844332;19;0;6
1586866844910;1586866844333;19;0;8
1586866844952;1586866844331;19;0;3
1586866844978;1586866844332;18;0;2
1586866845022;1586866844331;19;0;9
1586866845067;1586866844332;19;0;6
1586866845095;1586866844331;19;0;10
1586866845909;1586866844332;19;0;5
1586866853745;1586866853024;18;0;10
1586866853823;1586866853027;17;0;6
1586866853858;1586866853028;18;0;8
1586866854417;1586866853023;17;0;7
1586866854508;1586866853026;18;0;4
1586866854730;1586866853026;17;0;2
1586866855580;1586866853025;18;0;5
1586866855619;1586866853024;18;0;9
1586866856425;1586866853029;17;0;3
1586866856482;1586866853029;17;0;3
1586866862035;1586866861723;18;0;7
1586866862110;1586866861724;19;0;4
1586866862353;1586866861725;19;0;8
1586866862395;1586866861722;19;0;3
1586866862427;1586866861724;18;0;2
1586866862464;1586866861723;19;0;9
1586866862519;1586866861723;19;0;10
1586866863302;1586866861725;16;0;6
1586866863354;1586866861724;19;0;5
1586866863391;1586866861723;19;0;9
1586866870786;1586866870424;18;0;7
1586866870861;1586866870425;19;0;4
1586866871024;1586866870424;19;0;3
1586866871073;1586866870426;16;0;6
1586866871114;1586866870426;19;0;8
1586866871161;1586866870424;19;0;3
1586866871191;1586866870424;18;0;10
1586866871219;1586866870425;17;0;9
1586866871270;1586866870425;19;0;2
1586866872929;1586866870425;19;0;5
1586866878993;1586866878680;19;0;7
1586866879064;1586866878681;19;0;4
1586866879255;1586866878679;19;0;3
1586866879304;1586866878682;14;0;6
1586866879368;1586866878680;19;0;10
1586866879410;1586866878679;19;0;3
1586866879455;1586866878681;19;0;2
1586866879495;1586866878680;18;0;9
1586866879552;1586866878682;18;0;8
1586866880399;1586866878681;19;0;5
1586866887092;1586866886648;18;0;7
1586866887133;1586866886650;19;0;4
1586866887322;1586866886648;19;0;3
1586866887377;1586866886650;14;0;6
1586866887415;1586866886649;19;0;10
1586866887462;1586866886648;19;0;3
1586866887494;1586866886650;19;0;2
1586866887522;1586866886649;19;0;9
1586866887571;1586866886651;18;0;8
1586866890094;1586866886649;19;0;5
1586866896207;1586866895336;18;0;10
1586866896275;1586866895340;12;0;6
1586866896938;1586866895335;17;0;7
1586866897025;1586866895338;18;0;4
1586866897257;1586866895338;18;0;2
1586866897295;1586866895340;18;0;9
1586866897400;1586866895342;17;0;8
1586866898033;1586866895340;18;0;9
1586866898911;1586866895340;18;0;9
1586866898973;1586866895340;18;0;9
1586866899802;1586866895337;17;0;5
1586866899845;1586866895337;17;0;5
1586866900722;1586866895343;17;0;3
1586866904802;1586866904289;18;0;7
1586866904859;1586866904292;19;0;4
1586866905066;1586866904292;10;0;6
1586866905102;1586866904293;19;0;8
1586866905155;1586866904289;19;0;3
1586866905188;1586866904290;18;0;10
1586866905231;1586866904290;18;0;9
1586866905284;1586866904291;19;0;2
1586866906119;1586866904291;19;0;5
1586866913553;1586866913018;18;0;7
1586866913621;1586866913019;19;0;4
1586866913774;1586866913021;10;0;6
1586866913797;1586866913021;19;0;8
1586866913820;1586866913018;19;0;3
1586866913837;1586866913020;19;0;2
1586866913854;1586866913020;19;0;5
1586866913883;1586866913021;10;0;6
1586866913918;1586866913018;19;0;10
1586866914746;1586866913019;18;0;9
1586866921304;1586866920825;18;0;7
1586866921377;1586866920826;19;0;4
1586866921601;1586866920826;9;0;6
1586866921662;1586866920827;19;0;8
1586866921702;1586866920825;19;0;3
1586866921732;1586866920826;19;0;2
1586866921765;1586866920826;19;0;5
1586866921804;1586866920825;19;0;10
1586866922602;1586866920825;18;0;9
1586866929816;1586866929310;18;0;7
1586866929862;1586866929313;19;0;4
1586866930106;1586866929314;19;0;8
1586866930157;1586866929310;19;0;3
1586866930193;1586866929312;19;0;2
1586866930255;1586866929311;9;0;6
1586866930291;1586866929311;19;0;10
1586866931062;1586866929311;9;0;6
1586866931115;1586866929312;19;0;5
1586866931149;1586866929310;19;0;9
1586866938578;1586866937579;18;0;10
1586866938619;1586866937577;18;0;3
1586866938666;1586866937580;11;0;6
1586866938702;1586866937584;18;0;8
1586866939272;1586866937577;17;0;7
1586866939354;1586866937583;18;0;4
1586866939597;1586866937582;18;0;2
1586866940442;1586866937581;18;0;5
1586866940480;1586866937577;18;0;3
1586866941423;1586866937578;18;0;9
1586866942364;1586866937578;18;0;9
1586866946609;1586866946577;19;0;8
1586866946640;1586866946573;19;0;3
1586866946675;1586866946576;11;0;6
1586866947308;1586866946574;19;0;7
1586866947358;1586866946576;19;0;4
1586866947585;1586866946574;19;0;10
1586866947631;1586866946575;19;0;9
1586866947666;1586866946576;19;0;2
1586866947702;1586866946575;19;0;5
1586866955239;1586866955196;19;0;3
1586866955286;1586866955198;10;0;6
1586866955324;1586866955198;19;0;8
1586866955368;1586866955196;19;0;3
1586866955399;1586866955197;19;0;2
1586866955441;1586866955196;18;0;9
1586866955489;1586866955199;19;0;10
1586866956072;1586866955197;18;0;7
1586866956147;1586866955198;19;0;4
1586866956364;1586866955197;19;0;5
1586866964023;1586866963941;10;0;6
1586866964067;1586866963942;19;0;8
1586866964105;1586866963942;19;0;3
1586866964140;1586866963942;19;0;2
1586866964174;1586866963942;19;0;3
1586866964225;1586866963943;19;0;10
1586866964852;1586866963941;18;0;7
1586866964914;1586866963942;19;0;4
1586866965112;1586866963942;19;0;3
1586866965995;1586866963941;19;0;9
1586866966036;1586866963941;19;0;9
1586866967703;1586866963942;19;0;5
1586866972955;1586866972755;19;0;8
1586866973014;1586866972754;19;0;2
1586866973042;1586866972753;19;0;3
1586866973089;1586866972755;9;0;6
1586866973127;1586866972756;19;0;10
1586866973705;1586866972752;18;0;7
1586866973768;1586866972754;19;0;4
1586866974756;1586866972753;19;0;5
1586866975597;1586866972752;19;0;9
1586866980023;1586866979713;18;0;10
1586866980067;1586866979711;18;0;3
1586866980143;1586866979714;18;0;8
1586866980896;1586866979717;9;0;6
1586866980934;1586866979715;18;0;2
1586866981037;1586866979712;18;0;9
1586866981675;1586866979711;17;0;7
1586866981759;1586866979716;18;0;4
1586866982023;1586866979711;18;0;3
1586866984584;1586866979710;18;0;5
1586866984648;1586866979710;18;0;5
1586866988827;1586866988775;19;0;4
1586866989067;1586866988776;19;0;8
1586866989108;1586866988776;19;0;3
1586866989134;1586866988779;19;0;2
1586866989182;1586866988777;8;0;6
1586866989215;1586866988778;19;0;10
1586866989794;1586866988778;18;0;7
1586866990042;1586866988777;19;0;5
1586866990914;1586866988779;19;0;9
1586866990950;1586866988779;19;0;9
1586866997502;1586866997448;17;0;7
1586866997539;1586866997448;19;0;3
1586866997602;1586866997445;19;0;4
1586866997825;1586866997445;7;0;6
1586866997866;1586866997444;19;0;8
1586866997911;1586866997447;19;0;9
1586866997945;1586866997446;19;0;2
1586866998016;1586866997447;19;0;10
1586866998855;1586866997446;19;0;5
1586867006158;1586867006080;18;0;7
1586867006205;1586867006078;19;0;4
1586867006415;1586867006078;6;0;6
1586867006468;1586867006077;19;0;8
1586867006503;1586867006080;19;0;3
1586867006531;1586867006078;18;0;2
1586867006558;1586867006080;19;0;9
1586867006606;1586867006079;19;0;10
1586867008337;1586867006079;19;0;5
1586867014809;1586867014687;18;0;7
1586867014869;1586867014685;19;0;4
1586867015088;1586867014685;5;0;6
1586867015142;1586867014684;19;0;8
1586867015179;1586867014687;19;0;3
1586867015201;1586867014686;18;0;2
1586867015235;1586867014686;19;0;9
1586867015292;1586867014687;19;0;10
1586867016134;1586867014686;19;0;5
1586867023903;1586867023319;18;0;10
1586867024588;1586867023320;16;0;7
1586867024655;1586867023315;18;0;4
1586867024927;1586867023316;18;0;2
1586867025049;1586867023318;18;0;9
1586867025094;1586867023313;16;0;8
1586867025834;1586867023321;17;0;3
1586867027663;1586867023317;18;0;5
1586867032565;1586867032385;18;0;7
1586867032614;1586867032384;19;0;4
1586867032784;1586867032384;4;0;6
1586867032824;1586867032383;19;0;8
1586867032862;1586867032386;19;0;3
1586867032895;1586867032385;18;0;10
1586867032927;1586867032385;18;0;9
1586867032963;1586867032384;19;0;2
1586867033778;1586867032385;18;0;5
1586867041169;1586867040945;18;0;7
1586867041225;1586867040943;19;0;4
1586867041424;1586867040943;5;0;6
1586867041470;1586867040942;19;0;8
1586867041509;1586867040944;19;0;9
1586867041540;1586867040944;19;0;2
1586867041581;1586867040945;18;0;3
1586867041624;1586867040945;19;0;10
1586867042481;1586867040944;18;0;5
1586867049847;1586867049653;18;0;7
1586867049897;1586867049651;19;0;4
1586867050098;1586867049652;5;0;6
1586867050144;1586867049653;19;0;10
1586867050194;1586867049651;19;0;2
1586867050228;1586867049653;19;0;3
1586867050274;1586867049651;18;0;8
1586867051115;1586867049652;19;0;5
1586867051155;1586867049652;19;0;9
1586867058537;1586867058235;18;0;7
1586867058593;1586867058233;18;0;4
1586867058782;1586867058234;6;0;6
1586867058828;1586867058232;19;0;8
1586867058884;1586867058233;19;0;2
1586867058925;1586867058236;19;0;3
1586867058973;1586867058235;19;0;10
1586867059820;1586867058234;18;0;9
1586867059853;1586867058234;18;0;5
1586867060609;1586867058234;18;0;5
1586867067335;1586867066627;18;0;10
1586867067376;1586867066629;18;0;3
1586867067414;1586867066624;4;0;6
1586867068009;1586867066628;17;0;7
1586867068097;1586867066624;17;0;4
1586867068317;1586867066625;18;0;2
1586867068352;1586867066626;17;0;5
1586867068417;1586867066626;17;0;5
1586867068472;1586867066622;17;0;8
1586867069147;1586867066627;18;0;9
1586867075710;1586867075396;18;0;7
1586867075785;1586867075394;19;0;4
1586867076005;1586867075395;6;0;6
1586867076047;1586867075394;19;0;8
1586867076089;1586867075396;19;0;3
1586867076113;1586867075394;19;0;2
1586867076148;1586867075394;19;0;5
1586867076208;1586867075395;19;0;10
1586867077063;1586867075395;17;0;9
1586867084558;1586867084216;18;0;7
