rec;send;queue;id_1;id_2;packet_id
1587141993404;1587141992801;19;0;9;3
1587141994190;1587141993987;19;0;5;10
1587141994247;1587141993986;19;0;6;9
1587141994296;1587141993987;19;0;4;11
1587141994341;1587141993986;19;0;3;12
1587141994379;1587141993987;19;0;8;5
1587141994427;1587141993987;19;0;10;3
1587141994519;1587141993987;19;0;7;6
1587141994555;1587141993987;19;0;9;4
1587141995011;1587141994905;19;0;5;11
1587141995064;1587141994905;19;0;6;10
1587141995113;1587141994905;19;0;4;12
1587141995149;1587141994905;19;0;3;13
1587141995180;1587141994905;19;0;8;6
1587141995222;1587141994905;19;0;10;4
1587141995303;1587141994905;19;0;7;7
1587141995348;1587141993988;17;0;2;14
1587141995383;1587141994906;19;0;9;5
1587141996158;1587141995928;19;0;5;12
1587141996213;1587141995928;19;0;6;11
1587141996252;1587141995929;19;0;4;13
1587141996283;1587141995929;19;0;3;14
1587141996320;1587141995927;19;0;8;7
1587141996371;1587141995927;19;0;10;5
1587141996454;1587141995928;19;0;7;8
1587141996491;1587141995929;16;0;2;16
1587141996532;1587141995928;19;0;9;6
1587141996979;1587141996843;18;0;5;13
1587141997039;1587141996842;19;0;6;12
1587141997075;1587141996843;19;0;4;14
1587141997119;1587141996842;19;0;3;15
1587141997154;1587141996842;19;0;7;9
1587141997189;1587141996842;19;0;10;6
1587141997265;1587141996843;18;0;8;8
1587141997319;1587141985685;18;0;2;6
1587141997358;1587141996842;19;0;9;7
1587141998168;1587141997877;19;0;6;13
1587141998220;1587141997875;19;0;4;15
1587141998258;1587141997876;19;0;3;16
1587141998293;1587141997874;19;0;8;9
1587141998340;1587141997876;19;0;10;7
1587141998426;1587141997875;18;0;7;10
1587141998474;1587141997873;18;0;5;14
1587141998500;1587141997877;19;0;9;8
1587141999237;1587141999030;18;0;5;15
1587141999395;1587141999028;19;0;6;14
1587141999437;1587141999028;19;0;3;17
1587141999485;1587141999029;18;0;4;16
1587141999527;1587141999029;19;0;8;10
1587141999572;1587141999028;19;0;10;8
1587141999669;1587141999029;16;0;2;19
1587141999726;1587141999028;18;0;7;11
1587141999767;1587141999027;19;0;9;9
1587142000453;1587142000266;17;0;5;16
1587142000594;1587142000268;19;0;6;15
1587142000639;1587142000267;19;0;3;18
1587142000685;1587142000267;18;0;4;17
1587142000725;1587142000266;17;0;2;20
1587142000769;1587142000267;19;0;10;9
1587142000859;1587142000268;18;0;8;11
1587142000919;1587142000267;19;0;7;12
1587142000953;1587142000268;19;0;9;10
1587142001614;1587142001426;16;0;5;17
1587142001773;1587142001423;19;0;6;16
1587142001817;1587142001425;19;0;4;18
1587142001863;1587142001424;19;0;3;19
1587142001905;1587142001423;19;0;8;12
1587142001959;1587142001424;19;0;10;10
1587142002041;1587142001425;18;0;2;21
1587142002105;1587142001424;19;0;7;13
1587142002139;1587142001422;19;0;9;11
1587142002804;1587142002603;15;0;5;18
1587142002978;1587142002606;19;0;6;17
1587142003026;1587142002604;18;0;4;19
1587142003068;1587142002605;19;0;3;20
1587142003104;1587141987676;17;0;2;8
1587142003153;1587142002605;18;0;10;11
1587142003204;1587142002606;18;0;8;13
1587142003254;1587142002605;18;0;10;11
1587142003292;1587142002604;19;0;2;22
1587142003351;1587142002605;19;0;7;14
1587142003385;1587142002606;19;0;9;12
1587142004050;1587142003817;15;0;5;19
1587142004197;1587142003815;19;0;6;18
1587142004241;1587142003816;19;0;3;21
1587142004288;1587142003815;18;0;4;20
1587142004329;1587142003815;19;0;8;14
1587142004383;1587142003817;19;0;10;12
1587142004426;1587142003816;18;0;2;23
1587142004490;1587142003816;19;0;7;15
1587142004549;1587142003815;19;0;9;13
1587142005246;1587142005026;16;0;5;20
1587142005314;1587142005026;19;0;8;15
1587142005416;1587142005028;18;0;6;19
1587142005460;1587142005026;19;0;4;21
1587142005519;1587142005027;19;0;3;22
1587142005563;1587142005027;18;0;2;24
1587142005605;1587142005028;18;0;10;13
1587142005646;1587142005027;19;0;7;16
1587142005689;1587141997874;16;0;2;18
1587142005741;1587141994904;16;0;2;15
1587142005782;1587142005028;19;0;9;14
1587142006475;1587142006237;18;0;5;21
1587142006537;1587142006237;19;0;8;16
1587142006622;1587142006235;18;0;6;20
1587142006673;1587142006237;18;0;4;22
1587142006711;1587142006236;18;0;3;23
1587142006746;1587142006236;19;0;2;25
1587142006796;1587142006235;19;0;10;14
1587142006835;1587142006236;19;0;7;17
1587142006885;1587141996843;15;0;2;17
1587142006935;1587142006234;18;0;9;15
1587142007694;1587142007387;18;0;5;22
1587142007912;1587142007384;18;0;4;23
1587142008019;1587142007385;18;0;3;24
1587142008109;1587142007386;18;0;10;15
1587142008160;1587142007384;18;0;8;17
1587142008243;1587142007385;18;0;7;18
1587142008354;1587142007386;18;0;6;21
1587142008389;1587142007387;18;0;9;16
1587142009067;1587142008775;18;0;8;18
1587142009232;1587142008777;19;0;6;22
1587142009282;1587142008774;17;0;4;24
1587142009325;1587142008775;19;0;3;25
1587142009361;1587142008776;18;0;2;27
1587142009406;1587142008776;19;0;10;16
1587142009441;1587142007385;17;0;2;26
1587142009581;1587142008776;18;0;7;19
1587142009622;1587142008773;19;0;9;17
1587142010289;1587142010015;17;0;5;24
1587142010400;1587142010018;19;0;8;19
1587142010456;1587142010017;19;0;6;23
1587142010495;1587142010018;18;0;4;25
1587142010544;1587142010017;19;0;3;26
1587142010579;1587142010016;19;0;2;28
1587142010622;1587142010017;18;0;10;17
1587142010658;1587142010016;19;0;7;20
1587142010690;1587142008777;16;0;5;23
1587142010746;1587142010019;19;0;9;18
1587142011425;1587142011167;18;0;5;25
1587142011487;1587142011170;19;0;8;20
1587142011592;1587142011167;19;0;6;24
1587142011631;1587142011169;18;0;4;26
1587142011683;1587142011168;19;0;3;27
1587142011716;1587142011168;19;0;2;29
1587142011763;1587142011168;19;0;10;18
1587142011801;1587142011169;19;0;7;21
1587142011867;1587142011166;19;0;9;19
1587142012431;1587142012313;19;0;5;26
1587142012598;1587142012311;19;0;8;21
1587142012718;1587142012313;19;0;6;25
1587142012764;1587142012312;18;0;4;27
1587142012810;1587142012312;19;0;3;28
1587142012849;1587142012312;19;0;2;30
1587142012905;1587142012312;19;0;10;19
1587142012949;1587142012312;19;0;7;22
1587142013020;1587142012313;19;0;9;20
1587142013605;1587142013422;19;0;5;27
1587142013863;1587142013424;18;0;8;22
1587142013931;1587142013422;18;0;6;26
1587142013959;1587142013423;18;0;4;28
1587142014008;1587142013423;19;0;3;29
1587142014041;1587142013423;19;0;2;31
1587142014093;1587142013422;17;0;10;20
1587142014135;1587142013423;19;0;7;23
1587142014205;1587142013422;19;0;9;21
1587142014796;1587142014585;19;0;5;28
1587142014943;1587142014582;19;0;8;23
1587142015077;1587142014584;19;0;6;27
1587142015128;1587142014582;19;0;4;29
1587142015178;1587142014583;18;0;3;30
1587142015226;1587142014583;18;0;2;32
1587142015273;1587142014584;17;0;10;21
1587142015315;1587142014582;18;0;7;24
1587142015384;1587142014585;19;0;9;22
1587142015950;1587142015786;19;0;5;29
1587142016123;1587142015788;19;0;8;24
1587142016251;1587142015786;19;0;6;28
1587142016308;1587142015787;19;0;4;30
1587142016356;1587142015787;19;0;3;31
1587142016397;1587142015787;19;0;2;33
1587142016440;1587142015786;18;0;10;22
1587142016480;1587142015787;19;0;7;25
1587142016549;1587142015785;18;0;9;23
1587142017108;1587142016952;18;0;5;30
1587142017271;1587142016950;19;0;8;25
1587142017397;1587142016952;19;0;6;29
1587142017441;1587142016951;19;0;4;31
1587142017483;1587142016951;19;0;3;32
1587142017527;1587142016951;18;0;2;34
1587142017573;1587142016951;19;0;10;23
1587142017621;1587142016951;19;0;7;26
1587142017680;1587142016952;19;0;9;24
1587142018226;1587142018028;18;0;5;31
1587142018404;1587142018029;19;0;8;26
1587142018535;1587142018028;18;0;6;30
1587142018596;1587142018029;19;0;4;32
1587142018633;1587142018029;19;0;3;33
1587142018679;1587142018028;19;0;2;35
1587142018720;1587142018028;19;0;10;24
1587142018761;1587142018029;19;0;7;27
1587142018825;1587142018027;19;0;9;25
1587142019384;1587142019181;19;0;5;32
1587142019556;1587142019178;19;0;8;27
1587142019696;1587142019180;18;0;6;31
1587142019743;1587142019179;19;0;4;33
1587142019779;1587142019179;19;0;3;34
1587142019820;1587142019179;19;0;2;36
1587142019870;1587142019180;19;0;10;25
1587142019914;1587142019179;19;0;7;28
1587142019991;1587142019181;19;0;9;26
1587142020564;1587142020346;19;0;5;33
1587142020728;1587142020350;19;0;8;28
1587142020877;1587142020347;19;0;6;32
1587142020915;1587142020349;19;0;4;34
1587142020960;1587142020348;19;0;3;35
1587142021001;1587142020348;19;0;2;37
1587142021048;1587142020347;18;0;10;26
1587142021097;1587142020349;19;0;7;29
1587142021164;1587142020346;19;0;9;27
1587142021758;1587142021560;19;0;5;34
1587142021956;1587142021557;18;0;8;29
1587142022081;1587142021559;19;0;6;33
1587142022123;1587142021558;19;0;4;35
1587142022164;1587142021558;19;0;3;36
1587142022210;1587142021559;19;0;2;38
1587142022254;1587142021559;18;0;10;27
1587142022297;1587142021558;19;0;7;30
1587142022370;1587142021560;19;0;9;28
1587142022932;1587142022705;19;0;5;35
1587142023097;1587142022707;18;0;8;30
1587142023251;1587142022705;19;0;6;34
1587142023302;1587142022707;19;0;4;36
1587142023341;1587142022706;19;0;3;37
1587142023382;1587142022706;19;0;2;39
1587142023424;1587142022705;19;0;10;28
1587142023515;1587142022706;19;0;2;39
1587142023574;1587142022706;19;0;7;31
1587142023611;1587142022705;19;0;9;29
1587142024158;1587142023929;18;0;5;36
1587142024321;1587142023932;19;0;8;31
1587142024392;1587142022706;19;0;2;39
1587142024484;1587142023932;19;0;6;35
1587142024535;1587142023930;19;0;4;37
1587142024590;1587142023931;18;0;3;38
1587142024626;1587142023930;19;0;2;40
1587142024672;1587142023931;19;0;10;29
1587142024708;1587142023931;19;0;7;32
1587142024793;1587142023933;19;0;9;30
1587142025356;1587142025146;19;0;5;37
1587142025520;1587142025149;19;0;8;32
1587142025650;1587142025147;19;0;6;36
1587142025698;1587142025149;19;0;4;38
1587142025740;1587142025148;19;0;3;39
1587142025777;1587142025148;19;0;7;33
1587142025806;1587142025147;19;0;10;30
1587142025906;1587142025148;19;0;2;41
1587142025957;1587142025146;19;0;9;31
1587142026539;1587142026261;19;0;5;38
1587142026694;1587142026259;18;0;8;33
1587142026800;1587142026261;19;0;6;37
1587142026842;1587142026260;18;0;3;40
1587142026894;1587142026260;18;0;4;39
1587142026932;1587142026259;19;0;2;42
1587142026972;1587142026261;19;0;10;31
1587142027020;1587142026260;19;0;7;34
1587142027081;1587142026261;18;0;9;32
1587142027729;1587142027447;19;0;5;39
1587142027864;1587142027450;19;0;8;34
1587142027987;1587142027448;19;0;6;38
1587142028042;1587142027449;19;0;3;41
1587142028090;1587142027450;18;0;4;40
1587142028135;1587142027449;19;0;2;43
1587142028192;1587142027448;19;0;10;32
1587142028239;1587142027449;19;0;7;35
1587142028297;1587142027447;19;0;9;33
1587142028866;1587142028631;18;0;5;40
1587142029036;1587142028627;19;0;8;35
1587142029158;1587142028631;18;0;6;39
1587142029202;1587142028628;19;0;4;41
1587142029251;1587142028629;19;0;3;42
1587142029290;1587142028630;19;0;2;44
1587142029327;1587142028630;18;0;10;33
1587142029376;1587142028629;19;0;7;36
1587142029441;1587142028632;18;0;9;34
1587142029996;1587142029743;19;0;5;41
1587142030159;1587142029746;19;0;8;36
1587142030298;1587142029743;19;0;6;40
1587142030343;1587142029746;19;0;4;42
1587142030396;1587142029745;18;0;3;43
1587142030429;1587142029744;19;0;2;45
1587142030475;1587142029744;19;0;10;34
1587142030514;1587142029745;19;0;7;37
1587142030586;1587142029743;19;0;9;35
1587142031154;1587142030880;19;0;5;42
1587142031327;1587142030877;19;0;8;37
1587142031462;1587142030879;19;0;6;41
1587142031508;1587142030878;19;0;3;44
1587142031553;1587142030877;18;0;4;43
1587142031589;1587142030878;19;0;2;46
1587142031631;1587142030879;19;0;10;35
1587142031673;1587142030878;19;0;7;38
1587142031741;1587142030880;18;0;9;36
1587142032305;1587142032010;19;0;5;43
1587142032468;1587142032013;19;0;8;38
1587142032599;1587142032010;19;0;6;42
1587142032638;1587142032013;19;0;4;44
1587142032687;1587142032012;18;0;3;45
1587142032732;1587142032011;18;0;2;47
1587142032775;1587142032011;19;0;10;36
1587142032818;1587142032012;19;0;7;39
1587142032891;1587142032009;19;0;9;37
1587142033435;1587142033177;19;0;5;44
1587142033615;1587142033173;19;0;8;39
1587142033775;1587142033176;19;0;6;43
1587142033829;1587142033173;19;0;4;45
1587142033868;1587142033175;19;0;3;46
1587142033910;1587142033175;19;0;2;48
1587142033953;1587142033176;19;0;10;37
1587142034005;1587142033175;19;0;2;48
1587142034070;1587142033174;19;0;7;40
1587142034135;1587142033178;19;0;9;38
1587142034697;1587142034414;19;0;5;45
1587142034886;1587142034416;19;0;8;40
1587142035015;1587142034414;19;0;6;44
1587142035061;1587142034415;19;0;4;46
1587142035102;1587142034415;19;0;3;47
1587142035139;1587142034415;18;0;2;49
1587142035188;1587142034415;19;0;10;38
1587142035230;1587142034415;19;0;7;41
1587142035300;1587142034414;19;0;9;39
1587142035869;1587142035568;19;0;5;46
1587142036020;1587142035565;19;0;8;41
1587142036164;1587142035568;19;0;6;45
1587142036209;1587142035565;19;0;4;47
1587142036268;1587142035566;17;0;3;48
1587142036309;1587142035567;19;0;2;50
1587142036360;1587142035567;18;0;10;39
1587142036408;1587142035566;18;0;7;42
1587142036471;1587142035569;19;0;9;40
1587142037029;1587142036730;19;0;5;47
1587142037220;1587142036733;19;0;8;42
1587142037362;1587142036731;19;0;6;46
1587142037411;1587142036733;19;0;4;48
1587142037453;1587142036732;18;0;3;49
1587142037489;1587142036732;19;0;2;51
1587142037531;1587142036731;19;0;10;40
1587142037576;1587142036733;19;0;7;43
1587142037649;1587142036730;18;0;9;41
1587142038216;1587142037906;19;0;5;48
1587142038474;1587142037904;18;0;8;43
1587142038555;1587142037906;19;0;6;47
1587142038592;1587142037905;19;0;3;50
1587142038639;1587142037904;18;0;4;49
1587142038678;1587142037905;19;0;2;52
1587142038722;1587142037906;19;0;10;41
1587142038775;1587142037905;19;0;7;44
1587142038850;1587142037907;19;0;9;42
1587142039400;1587142039075;19;0;5;49
1587142039569;1587142039076;19;0;8;44
1587142039706;1587142039075;19;0;6;48
1587142039751;1587142039076;19;0;4;50
1587142039796;1587142039076;19;0;3;51
1587142039843;1587142039076;19;0;2;53
1587142039888;1587142039076;18;0;10;42
1587142039935;1587142039076;19;0;7;45
1587142039994;1587142039075;19;0;9;43
1587142040501;1587142040203;19;0;5;50
1587142040642;1587142040201;19;0;8;45
1587142040788;1587142040203;19;0;6;49
1587142040834;1587142040201;19;0;4;51
1587142040886;1587142040202;18;0;3;52
1587142040927;1587142040202;18;0;2;54
1587142040973;1587142040202;19;0;10;43
1587142041015;1587142040202;19;0;7;46
1587142041086;1587142040203;19;0;9;44
1587142041649;1587142041312;19;0;5;51
1587142041814;1587142041314;19;0;8;46
1587142041931;1587142041312;19;0;6;50
1587142041986;1587142041313;19;0;3;53
1587142042036;1587142041314;18;0;4;52
1587142042072;1587142041313;19;0;2;55
1587142042118;1587142041313;19;0;10;44
1587142042155;1587142041314;18;0;7;47
1587142042217;1587142041312;19;0;9;45
1587142042759;1587142042439;19;0;5;52
1587142042944;1587142042436;18;0;8;47
1587142043078;1587142042439;19;0;6;51
1587142043126;1587142042438;19;0;3;54
1587142043171;1587142042437;18;0;4;53
1587142043206;1587142042438;18;0;2;56
1587142043252;1587142042439;19;0;10;45
1587142043292;1587142042437;19;0;7;48
1587142043355;1587142042440;19;0;9;46
1587142043900;1587142043573;19;0;5;53
1587142044083;1587142043576;19;0;8;48
1587142044198;1587142043574;19;0;6;52
1587142044247;1587142043576;19;0;4;54
1587142044315;1587142043575;19;0;3;55
1587142044355;1587142043575;19;0;2;57
1587142044405;1587142043574;19;0;10;46
1587142044447;1587142043575;19;0;7;49
1587142044520;1587142043573;19;0;9;47
1587142045133;1587142044715;19;0;5;54
1587142045284;1587142044714;18;0;8;49
1587142045421;1587142044715;19;0;6;53
1587142045468;1587142044714;19;0;4;55
1587142045510;1587142044715;17;0;3;56
1587142045555;1587142044715;19;0;2;58
1587142045602;1587142044715;19;0;10;47
1587142045653;1587142044715;18;0;7;50
1587142045723;1587142044716;19;0;9;48
1587142046314;1587142045941;19;0;5;55
1587142046488;1587142045944;19;0;8;50
1587142046627;1587142045942;19;0;6;54
1587142046671;1587142045944;19;0;4;56
1587142046712;1587142045943;18;0;3;57
1587142046749;1587142045943;19;0;2;59
1587142046805;1587142045942;19;0;10;48
1587142046844;1587142045943;19;0;7;51
1587142046916;1587142045941;19;0;9;49
1587142047456;1587142047123;18;0;5;56
1587142047633;1587142047121;18;0;8;51
1587142047769;1587142047123;19;0;6;55
1587142047811;1587142047122;19;0;3;58
1587142047856;1587142047121;18;0;4;57
1587142047897;1587142047122;19;0;2;60
1587142047956;1587142047122;19;0;10;49
1587142047996;1587142047122;19;0;2;60
1587142048068;1587142047122;19;0;7;52
1587142048117;1587142047123;19;0;9;50
1587142048689;1587142048291;19;0;5;57
1587142048850;1587142048293;19;0;8;52
1587142048994;1587142048292;17;0;6;56
1587142049031;1587142048293;19;0;4;58
1587142049068;1587142048292;19;0;3;59
1587142049109;1587142048292;19;0;2;61
1587142049160;1587142048292;19;0;10;50
1587142049205;1587142048293;18;0;7;53
1587142049279;1587142048291;19;0;9;51
1587142049841;1587142049461;19;0;5;58
1587142050012;1587142049458;19;0;8;53
1587142050151;1587142049460;18;0;6;57
1587142050196;1587142049459;18;0;3;60
1587142050238;1587142049458;18;0;4;59
1587142050281;1587142049460;19;0;2;62
1587142050329;1587142049460;18;0;10;51
1587142050368;1587142049459;19;0;7;54
1587142050434;1587142049461;19;0;9;52
1587142051010;1587142050629;19;0;5;59
1587142051179;1587142050631;19;0;8;54
1587142051325;1587142050629;19;0;6;58
1587142051364;1587142050631;19;0;4;60
1587142051406;1587142050630;19;0;3;61
1587142051460;1587142050630;19;0;2;63
1587142051552;1587142050630;19;0;2;63
1587142051604;1587142050630;18;0;10;52
1587142051642;1587142050631;19;0;7;55
1587142051695;1587142050629;19;0;9;53
1587142052245;1587142051870;19;0;5;60
1587142052430;1587142051867;19;0;8;55
1587142052558;1587142051870;19;0;6;59
1587142052609;1587142051870;19;0;4;61
1587142052665;1587142051869;19;0;3;62
1587142052711;1587142051868;19;0;2;64
1587142052758;1587142051868;19;0;10;53
1587142052797;1587142051868;19;0;7;56
1587142052858;1587142051871;18;0;9;54
1587142053441;1587142053000;19;0;5;61
1587142053604;1587142053003;18;0;8;56
1587142053737;1587142053001;18;0;6;60
1587142053782;1587142053002;19;0;3;63
1587142053833;1587142053003;18;0;4;62
1587142053867;1587142053002;19;0;2;65
1587142053909;1587142053001;19;0;10;54
1587142053952;1587142053002;19;0;2;65
1587142054012;1587142053002;19;0;7;57
1587142054064;1587142053000;18;0;9;55
1587142054578;1587142054208;19;0;5;62
1587142054767;1587142054205;19;0;8;57
1587142054914;1587142054207;18;0;6;61
1587142054954;1587142054207;18;0;3;64
1587142054996;1587142054206;18;0;4;63
1587142055037;1587142054207;19;0;2;66
1587142055084;1587142054207;19;0;10;55
1587142055123;1587142054206;19;0;7;58
1587142055200;1587142054208;19;0;9;56
1587142055676;1587142055327;18;0;5;63
1587142055831;1587142055329;19;0;8;58
1587142056002;1587142055327;19;0;6;62
1587142056046;1587142055328;19;0;4;64
1587142056088;1587142055328;19;0;3;65
1587142056128;1587142055327;18;0;2;67
1587142056176;1587142055327;19;0;10;56
1587142056224;1587142055328;19;0;7;59
1587142056297;1587142055326;19;0;9;57
1587142056763;1587142056414;19;0;5;64
1587142056930;1587142056412;19;0;8;59
1587142057126;1587142056414;19;0;6;63
1587142057185;1587142056413;19;0;4;65
1587142057234;1587142056413;19;0;3;66
1587142057272;1587142056413;18;0;2;68
1587142057320;1587142056413;19;0;10;57
1587142057365;1587142056413;19;0;7;60
1587142057447;1587142056414;19;0;9;58
1587142058034;1587142057560;18;0;8;60
1587142058103;1587142057558;16;0;5;65
1587142058179;1587142057559;19;0;6;64
1587142058263;1587142057560;19;0;4;66
1587142058352;1587142057559;19;0;3;67
1587142058410;1587142057559;18;0;2;69
1587142058478;1587142057559;19;0;10;58
1587142058521;1587142057559;18;0;7;61
1587142058603;1587142057558;19;0;9;59
1587142059120;1587142058719;18;0;5;66
1587142059283;1587142058717;19;0;8;61
1587142059437;1587142058719;19;0;6;65
1587142059489;1587142058718;19;0;4;67
1587142059537;1587142058718;18;0;3;68
1587142059615;1587142058718;18;0;2;70
1587142059660;1587142058718;19;0;10;59
1587142059714;1587142058718;19;0;7;62
1587142059783;1587142058719;19;0;9;60
1587142060399;1587142059975;19;0;5;67
1587142060574;1587142059976;19;0;8;62
1587142060771;1587142059975;19;0;6;66
1587142060817;1587142059976;19;0;4;68
1587142060871;1587142059975;19;0;3;69
1587142060910;1587142059975;19;0;2;71
1587142060953;1587142059975;19;0;10;60
1587142060995;1587142059975;19;0;2;71
1587142061049;1587142059976;19;0;7;63
1587142061098;1587142059974;19;0;9;61
1587142061728;1587142061218;18;0;8;63
1587142061796;1587142061219;18;0;5;68
1587142061893;1587142061219;18;0;6;67
1587142061933;1587142061218;19;0;4;69
1587142061991;1587142061218;19;0;3;70
1587142062055;1587142061219;19;0;10;61
1587142062101;1587142061218;19;0;2;72
1587142062154;1587142061219;19;0;10;61
1587142062226;1587142061218;19;0;7;64
1587142062296;1587142061219;19;0;9;62
1587142062797;1587142062421;18;0;5;69
1587142062952;1587142062422;19;0;8;64
1587142063094;1587142062421;19;0;6;68
1587142063144;1587142062421;19;0;4;70
1587142063197;1587142062421;18;0;3;71
1587142063246;1587142062421;19;0;2;73
1587142063289;1587142062422;19;0;10;62
1587142063335;1587142062422;19;0;7;65
1587142063406;1587142062420;19;0;9;63
1587142063839;1587142063493;19;0;5;70
1587142063993;1587142063490;19;0;8;65
1587142064141;1587142063492;19;0;6;69
1587142064183;1587142063491;19;0;4;71
1587142064232;1587142063492;19;0;3;72
1587142064284;1587142063492;18;0;10;63
1587142064330;1587142063491;19;0;2;74
1587142064379;1587142063492;18;0;10;63
1587142064421;1587142063491;19;0;7;66
1587142064472;1587142063493;19;0;9;64
1587142064997;1587142064578;19;0;5;71
1587142065215;1587142064578;19;0;6;70
1587142065260;1587142064578;19;0;4;72
1587142065302;1587142064579;18;0;3;73
1587142065339;1587142064580;19;0;8;66
1587142065384;1587142064580;19;0;10;64
1587142065411;1587142064579;19;0;2;75
1587142065464;1587142064580;19;0;7;67
1587142065514;1587142064577;19;0;9;65
1587142066155;1587142065585;18;0;5;72
1587142066397;1587142065581;18;0;4;73
1587142066491;1587142065583;18;0;3;74
1587142066537;1587142065581;18;0;8;67
1587142066584;1587142065584;18;0;10;65
1587142066717;1587142065582;18;0;7;68
1587142066817;1587142065584;18;0;6;71
1587142066852;1587142065585;18;0;9;66
1587142067398;1587142066883;18;0;5;73
1587142067666;1587142066883;18;0;6;72
1587142067713;1587142066882;19;0;3;75
1587142067757;1587142066881;17;0;4;74
1587142067794;1587142066881;17;0;8;68
1587142067834;1587142066882;19;0;10;66
1587142067869;1587142066881;19;0;2;77
1587142067937;1587142066881;19;0;2;77
1587142067997;1587142065583;18;0;2;76
1587142068041;1587142066880;18;0;9;67
1587142068572;1587142068113;18;0;5;74
1587142068871;1587142068114;19;0;6;73
1587142068915;1587142068114;19;0;4;75
1587142068954;1587142068114;19;0;3;76
1587142068998;1587142068115;17;0;8;69
1587142069054;1587142068114;19;0;10;67
1587142069092;1587142068114;19;0;2;78
1587142069154;1587142068114;19;0;2;78
1587142069221;1587142068113;19;0;7;70
1587142069256;1587142068115;19;0;9;68
1587142069734;1587142069340;18;0;5;75
1587142070015;1587142069338;19;0;6;74
1587142070067;1587142069340;18;0;4;76
1587142070108;1587142069339;19;0;3;77
1587142070164;1587142069336;17;0;8;70
1587142070202;1587142069339;17;0;10;68
1587142070297;1587142069339;19;0;2;79
1587142070361;1587142069340;19;0;7;71
1587142070394;1587142069336;19;0;9;69
1587142070968;1587142070449;17;0;5;76
1587142071140;1587142069339;19;0;2;79
1587142071291;1587142070452;19;0;6;75
1587142071349;1587142070450;19;0;4;77
1587142071388;1587142070451;19;0;3;78
1587142071428;1587142070452;15;0;8;71
1587142071470;1587142070452;17;0;10;69
1587142071503;1587142070450;19;0;2;80
1587142071617;1587142070452;19;0;9;70
1587142071711;1587142071680;18;0;9;71
1587142072233;1587142071683;16;0;5;77
1587142072463;1587142071680;16;0;8;72
1587142072573;1587142071683;19;0;6;76
1587142072621;1587142071683;19;0;4;78
1587142072662;1587142071682;19;0;3;79
1587142072697;1587142071681;19;0;2;81
1587142072746;1587142071681;18;0;10;70
1587142072789;1587142071682;18;0;7;73
1587142072858;1587142066883;19;0;7;69
1587142072922;1587142070451;18;0;7;72
1587142072989;1587142072970;18;0;6;77
1587142073023;1587142072969;19;0;9;72
1587142073520;1587142072966;15;0;5;78
