rec;send;queue;id_1;id_2;packet_id
1588868105829;1588868105289;5;0;5;47
1588868106061;1588868106026;3;0;6;46
1588868106161;1588868106026;16;0;2;54
1588868106550;1588868106027;5;0;5;48
1588868106772;1588868106732;3;0;6;47
1588868106857;1588868106732;16;0;2;55
1588868106910;1588868106026;15;0;7;43
1588868107257;1588868106731;4;0;5;49
1588868107494;1588868107451;3;0;6;48
1588868107579;1588868107451;16;0;2;56
1588868107633;1588868106026;15;0;7;43
1588868108002;1588868107452;4;0;5;50
1588868108222;1588868108169;3;0;6;49
1588868108316;1588868108170;16;0;2;57
1588868108704;1588868108169;4;0;5;51
1588868108959;1588868108904;3;0;6;50
1588868109056;1588868108904;16;0;2;58
1588868109108;1588868108170;13;0;7;46
1588868109474;1588868108905;4;0;5;52
1588868109670;1588868070850;19;0;3;3
1588868109761;1588868109621;15;0;2;59
1588868109822;1588868109621;12;0;7;48
1588868110443;1588868110366;3;0;6;51
1588868110541;1588868110365;16;0;2;60
1588868110952;1588868076866;19;0;8;1
1588868111199;1588868110366;14;0;3;58
1588868111284;1588868111132;16;0;2;61
1588868111327;1588868105290;15;0;7;42
1588868111567;1588868111132;4;0;5;54
1588868111714;1588868111667;3;0;6;53
1588868111775;1588868111667;15;0;2;62
1588868112029;1588868111667;4;0;5;55
1588868112173;1588868112116;3;0;6;54
1588868112248;1588868112116;16;0;2;63
1588868112282;1588868111667;11;0;7;51
1588868112542;1588868112116;4;0;5;56
1588868112730;1588868111132;3;0;6;52
1588868112814;1588868112660;16;0;2;64
1588868112869;1588868112660;10;0;7;53
1588868113227;1588868112661;4;0;5;57
1588868113465;1588868112661;14;0;3;62
1588868113579;1588868113363;16;0;2;65
1588868113634;1588868113363;10;0;7;54
1588868114020;1588868113362;4;0;5;58
1588868114239;1588868114158;3;0;6;56
1588868114326;1588868114158;16;0;2;66
1588868114384;1588868112116;10;0;7;52
1588868114752;1588868114159;4;0;5;59
1588868114963;1588868114865;3;0;6;57
1588868115070;1588868114866;16;0;2;67
1588868115130;1588868114865;9;0;7;56
1588868115496;1588868114865;4;0;5;60
1588868115735;1588868113362;3;0;6;55
1588868115824;1588868115621;16;0;2;68
1588868115878;1588868115621;9;0;7;57
1588868116237;1588868115622;4;0;5;61
1588868116426;1588868115621;2;0;6;58
1588868116509;1588868116343;16;0;2;69
1588868116564;1588868112116;10;0;7;52
1588868116943;1588868078275;18;0;9;1
1588868117196;1588868116342;14;0;3;67
1588868117716;1588868117067;5;0;5;62
1588868117944;1588868117822;3;0;6;60
1588868118044;1588868117822;15;0;2;71
1588868118100;1588868117066;9;0;7;59
1588868118497;1588868117822;5;0;5;63
1588868118764;1588868118613;3;0;6;61
1588868118862;1588868118613;15;0;2;72
1588868118910;1588868118613;8;0;7;61
1588868119265;1588868118614;5;0;5;64
1588868119485;1588868119355;3;0;6;62
1588868119593;1588868119355;15;0;2;73
1588868119653;1588868117822;8;0;7;60
1588868120021;1588868119354;3;0;5;65
1588868120283;1588868120123;3;0;6;63
1588868120392;1588868120123;15;0;2;74
1588868120435;1588868120123;8;0;7;63
1588868120815;1588868120124;5;0;5;66
1588868121038;1588868117066;3;0;6;59
1588868121191;1588868120123;8;0;7;63
1588868121572;1588868120894;4;0;5;67
1588868121829;1588868121663;3;0;6;65
1588868121922;1588868121663;14;0;2;76
1588868122337;1588868121664;5;0;5;68
1588868122546;1588868122416;3;0;6;66
1588868122660;1588868122417;14;0;2;77
1588868123086;1588868122416;5;0;5;69
1588868123335;1588868123164;3;0;6;67
1588868123452;1588868117066;15;0;2;70
1588868123855;1588868123165;5;0;5;70
1588868124064;1588868123924;3;0;6;68
1588868124171;1588868123924;14;0;2;79
1588868124221;1588868123164;5;0;7;67
1588868124573;1588868123923;3;0;5;71
1588868124829;1588868124646;3;0;6;69
1588868124942;1588868124645;14;0;2;80
1588868124997;1588868124646;4;0;7;69
1588868125381;1588868124647;4;0;5;72
1588868125585;1588868125433;3;0;6;70
1588868125704;1588868125433;14;0;2;81
1588868125757;1588868125433;4;0;7;70
1588868126111;1588868125432;5;0;5;73
1588868126372;1588868120895;2;0;6;64
1588868126494;1588868126168;14;0;2;82
1588868126542;1588868120895;7;0;7;64
1588868126933;1588868126169;5;0;5;74
1588868127144;1588868126168;13;0;3;80
1588868127252;1588868126985;14;0;2;83
1588868127303;1588868126984;5;0;7;71
1588868127642;1588868126984;5;0;5;75
1588868127893;1588868127685;3;0;6;72
1588868128012;1588868127684;14;0;2;84
1588868128064;1588868127684;5;0;7;72
1588868128432;1588868127685;5;0;5;76
1588868128652;1588868128465;3;0;6;73
1588868128767;1588868128465;14;0;2;85
1588868128828;1588868128465;5;0;7;73
1588868129185;1588868128465;5;0;5;77
1588868129444;1588868129217;3;0;6;74
1588868129566;1588868129217;14;0;2;86
1588868129615;1588868129217;5;0;7;74
1588868129984;1588868129218;4;0;5;78
1588868130216;1588868130018;3;0;6;75
1588868130332;1588868130018;14;0;2;87
1588868130396;1588868130018;5;0;7;75
1588868130772;1588868130017;4;0;5;79
1588868131032;1588868130798;3;0;6;76
1588868131139;1588868130797;14;0;2;88
1588868131191;1588868130797;5;0;7;76
1588868131551;1588868130798;4;0;5;80
1588868131752;1588868131563;3;0;6;77
1588868131858;1588868131563;14;0;2;89
1588868131918;1588868131563;5;0;7;77
1588868132252;1588868131562;4;0;5;81
1588868132499;1588868132261;3;0;6;78
1588868132607;1588868132261;14;0;2;90
1588868132666;1588868132261;5;0;7;78
1588868133030;1588868132262;4;0;5;82
1588868133264;1588868133008;3;0;6;79
1588868133370;1588868133008;14;0;2;91
1588868133421;1588868133008;5;0;7;79
1588868133798;1588868133768;3;0;5;84
1588868134061;1588868133768;3;0;6;80
1588868134178;1588868133767;14;0;2;92
1588868134222;1588868133008;5;0;7;79
1588868134624;1588868134582;3;0;5;85
1588868134857;1588868134583;3;0;6;81
1588868134959;1588868134583;14;0;2;93
1588868135007;1588868134583;4;0;7;81
1588868135311;1588868135277;3;0;5;86
1588868135556;1588868135276;3;0;6;82
1588868135659;1588868135276;14;0;2;94
1588868135716;1588868135276;4;0;7;82
1588868136084;1588868136024;3;0;5;87
1588868136312;1588868136025;3;0;6;83
1588868136401;1588868136025;14;0;2;95
1588868136459;1588868136025;4;0;7;83
1588868136820;1588868136767;3;0;5;88
1588868137030;1588868136767;3;0;6;84
1588868137126;1588868136766;14;0;2;96
1588868137185;1588868136025;4;0;7;83
1588868137542;1588868137478;3;0;5;89
1588868137776;1588868137479;3;0;6;85
1588868137851;1588868137479;14;0;2;97
1588868137904;1588868137479;4;0;7;84
1588868138295;1588868138228;3;0;5;90
1588868138542;1588868138227;3;0;6;86
1588868138642;1588868138227;14;0;2;98
1588868138698;1588868138227;4;0;7;85
1588868139071;1588868138990;3;0;5;91
1588868139312;1588868138990;3;0;6;87
1588868139405;1588868138991;14;0;2;99
1588868139458;1588868138990;4;0;7;86
1588868139838;1588868139754;3;0;5;92
1588868140085;1588868139753;3;0;6;88
1588868140175;1588868139753;13;0;2;100
1588868140235;1588868139753;4;0;7;87
1588868140584;1588868140507;3;0;5;93
1588868140749;1588868140507;3;0;6;89
1588868140816;1588868140507;13;0;2;101
1588868141232;1588868141118;3;0;5;94
1588868141452;1588868141118;3;0;6;90
1588868141534;1588868141118;13;0;2;102
1588868141591;1588868140507;4;0;7;88
1588868141962;1588868141833;3;0;5;95
1588868142189;1588868141833;3;0;6;91
1588868142284;1588868141834;13;0;2;103
1588868142324;1588868141833;4;0;7;89
1588868142742;1588868142587;3;0;5;96
1588868142938;1588868142587;3;0;6;92
1588868143025;1588868142587;13;0;2;104
1588868143078;1588868142587;4;0;7;90
1588868143481;1588868143353;3;0;5;97
1588868143737;1588868143352;3;0;6;93
1588868143833;1588868143353;13;0;2;105
1588868143899;1588868143353;4;0;7;91
1588868144269;1588868144138;3;0;5;98
1588868144480;1588868144138;3;0;6;94
1588868144552;1588868144138;13;0;2;106
1588868144614;1588868144138;4;0;7;92
1588868144975;1588868144845;3;0;5;99
1588868145197;1588868144843;3;0;6;95
1588868145291;1588868144846;13;0;2;107
1588868145355;1588868144844;4;0;7;93
1588868145728;1588868145577;3;0;5;100
1588868145966;1588868145578;3;0;6;96
1588868146039;1588868145577;13;0;2;108
1588868146092;1588868145578;4;0;7;94
1588868146477;1588868146300;3;0;5;101
1588868146699;1588868146301;3;0;6;97
1588868146787;1588868146301;13;0;2;109
1588868146846;1588868146300;4;0;7;95
1588868147232;1588868147056;3;0;5;102
1588868147478;1588868147055;3;0;6;98
1588868147556;1588868147055;13;0;2;110
1588868147614;1588868146300;4;0;7;95
1588868147930;1588868147784;3;0;5;103
1588868148150;1588868147787;3;0;6;99
1588868148241;1588868147787;13;0;2;111
1588868148305;1588868147783;4;0;7;96
1588868148641;1588868148472;3;0;5;104
1588868148896;1588868148471;3;0;6;100
1588868148985;1588868148472;13;0;2;112
1588868149040;1588868148472;4;0;7;97
1588868149371;1588868149221;3;0;5;105
1588868149581;1588868149221;3;0;6;101
1588868149655;1588868149221;13;0;2;113
1588868149710;1588868149220;4;0;7;98
1588868150100;1588868149902;3;0;5;106
1588868150325;1588868149901;3;0;6;102
1588868150410;1588868149901;13;0;2;114
1588868150457;1588868149902;4;0;7;99
1588868150848;1588868150640;3;0;5;107
1588868151094;1588868150641;3;0;6;103
1588868151177;1588868150641;13;0;2;115
1588868151241;1588868150640;4;0;7;100
1588868151636;1588868151429;3;0;5;108
1588868151874;1588868151428;3;0;6;104
1588868151968;1588868151428;13;0;2;116
1588868152013;1588868151429;4;0;7;101
1588868152382;1588868152176;3;0;5;109
1588868152626;1588868152177;3;0;6;105
1588868152706;1588868152176;13;0;2;117
1588868152759;1588868152176;4;0;7;102
1588868153155;1588868152945;3;0;5;110
1588868153387;1588868152944;3;0;6;106
1588868153468;1588868152944;13;0;2;118
1588868153527;1588868152945;4;0;7;103
1588868153915;1588868153686;3;0;5;111
1588868154138;1588868153686;3;0;6;107
1588868154214;1588868153686;13;0;2;119
1588868154274;1588868153685;4;0;7;104
1588868154652;1588868154432;3;0;5;112
1588868154881;1588868154432;3;0;6;108
1588868154966;1588868154432;13;0;2;120
1588868155025;1588868154432;4;0;7;105
1588868155405;1588868155158;3;0;5;113
1588868155655;1588868155159;3;0;6;109
1588868155734;1588868155159;13;0;2;121
1588868155784;1588868155158;4;0;7;106
1588868156104;1588868155882;3;0;5;114
1588868156317;1588868155881;3;0;6;110
1588868156402;1588868155881;13;0;2;122
1588868156460;1588868155881;4;0;7;107
1588868156839;1588868156578;3;0;5;115
1588868157091;1588868156577;3;0;6;111
1588868157186;1588868156578;13;0;2;123
1588868157241;1588868156577;4;0;7;108
1588868157619;1588868157338;3;0;5;116
1588868157832;1588868157337;3;0;6;112
1588868157920;1588868157336;13;0;2;124
1588868157977;1588868157337;4;0;7;109
1588868158383;1588868158093;3;0;5;117
1588868158635;1588868158094;3;0;6;113
1588868158721;1588868158094;13;0;2;125
1588868158783;1588868158094;4;0;7;110
1588868159107;1588868158850;3;0;5;118
1588868159331;1588868158850;3;0;6;114
1588868159399;1588868158849;13;0;2;126
1588868159835;1588868159521;3;0;5;119
1588868160060;1588868159522;3;0;6;115
1588868160139;1588868159521;13;0;2;127
1588868160203;1588868158849;4;0;7;111
1588868160543;1588868160283;3;0;5;120
1588868160780;1588868160282;3;0;6;116
1588868160868;1588868160283;13;0;2;128
1588868160925;1588868160282;4;0;7;112
1588868161312;1588868160984;3;0;5;121
1588868161536;1588868160984;3;0;6;117
1588868161622;1588868160985;13;0;2;129
1588868161681;1588868160984;4;0;7;113
1588868162047;1588868161740;3;0;5;122
1588868162303;1588868161739;3;0;6;118
1588868162386;1588868161739;13;0;2;130
1588868162433;1588868161740;4;0;7;114
1588868162834;1588868162482;3;0;5;123
1588868163061;1588868162482;3;0;6;119
1588868163157;1588868162483;13;0;2;131
1588868163215;1588868162482;4;0;7;115
1588868163592;1588868163244;3;0;5;124
1588868163840;1588868163244;3;0;6;120
1588868163923;1588868163243;13;0;2;132
1588868163972;1588868163243;4;0;7;116
1588868164381;1588868163991;3;0;5;125
1588868164594;1588868163992;3;0;6;121
1588868164661;1588868163992;13;0;2;133
1588868164716;1588868163992;4;0;7;117
1588868165094;1588868164738;3;0;5;126
1588868165359;1588868164737;3;0;6;122
1588868165447;1588868164737;13;0;2;134
1588868165500;1588868164737;4;0;7;118
1588868165883;1588868165514;3;0;5;127
1588868166078;1588868165515;3;0;6;123
1588868166163;1588868165515;13;0;2;135
1588868166235;1588868165515;4;0;7;119
1588868166851;1588868166205;3;0;6;124
1588868166939;1588868166205;13;0;2;136
1588868167002;1588868166983;4;0;7;120
1588868167351;1588868166982;4;0;5;128
1588868167424;1588868133007;3;0;5;83
1588868167650;1588868166984;2;0;6;125
1588868167734;1588868166984;13;0;2;137
1588868167798;1588868167762;4;0;7;121
1588868168125;1588868167763;5;0;5;129
1588868168182;1588868167762;18;0;9;122
1588868168400;1588868167762;2;0;6;126
1588868168492;1588868167761;11;0;2;138
1588868168541;1588868168512;4;0;7;122
1588868168879;1588868168511;5;0;5;130
1588868168941;1588868168511;17;0;9;123
1588868169154;1588868168512;3;0;6;127
1588868169251;1588868168512;12;0;2;139
1588868169304;1588868169270;4;0;7;123
1588868169612;1588868169271;4;0;5;131
1588868169667;1588868169271;18;0;9;124
1588868169915;1588868169262;3;0;6;128
1588868170000;1588868169262;13;0;2;140
1588868170054;1588868170013;4;0;7;124
1588868170372;1588868170012;4;0;5;132
1588868170440;1588868170012;18;0;9;125
1588868170672;1588868170013;3;0;6;129
1588868170758;1588868170013;12;0;2;141
1588868170816;1588868170737;4;0;7;125
1588868171152;1588868170738;4;0;5;133
1588868171220;1588868170738;17;0;9;126
1588868171475;1588868170737;3;0;6;130
1588868171612;1588868170737;4;0;7;125
1588868171924;1588868171537;5;0;5;134
1588868171993;1588868171535;18;0;9;127
1588868172225;1588868171537;3;0;6;131
1588868172322;1588868172281;12;0;2;144
1588868172370;1588868172281;4;0;7;126
1588868172676;1588868172280;4;0;5;135
1588868172740;1588868172282;18;0;9;128
1588868172981;1588868172280;3;0;6;132
1588868173076;1588868173024;12;0;2;145
1588868173123;1588868133768;4;0;7;80
1588868173434;1588868173024;4;0;5;136
1588868173503;1588868172282;15;0;8;131
1588868173720;1588868173024;3;0;6;133
1588868173811;1588868173758;12;0;2;146
1588868173873;1588868133768;4;0;7;80
1588868174213;1588868173757;3;0;5;137
1588868174443;1588868173757;3;0;6;134
1588868174548;1588868174483;12;0;2;147
1588868174609;1588868174483;4;0;7;128
1588868174924;1588868174484;5;0;5;138
1588868174976;1588868174483;14;0;8;134
1588868175139;1588868078276;19;0;8;3
1588868175215;1588868174484;3;0;6;135
1588868175305;1588868175244;12;0;2;148
1588868175364;1588868175244;4;0;7;129
1588868175685;1588868175243;6;0;5;139
1588868175739;1588868175245;13;0;8;135
1588868175922;1588868175245;18;0;10;132
1588868176023;1588868175243;3;0;6;136
1588868176119;1588868176051;12;0;2;149
1588868176176;1588868176051;4;0;7;130
1588868176473;1588868176052;6;0;5;140
1588868176542;1588868176051;14;0;8;136
1588868176709;1588868176050;19;0;10;133
1588868176803;1588868176052;2;0;6;137
1588868176913;1588868176825;11;0;2;150
1588868176959;1588868176051;4;0;7;130
1588868177273;1588868176826;6;0;5;141
1588868177328;1588868176825;19;0;9;134
1588868177574;1588868176825;3;0;6;138
1588868177683;1588868177586;12;0;2;151
1588868177737;1588868177587;4;0;7;131
1588868178057;1588868177586;6;0;5;142
1588868178118;1588868177587;19;0;9;135
1588868178291;1588868079020;19;0;10;1
1588868178387;1588868177589;3;0;6;139
1588868178491;1588868178364;12;0;2;152
1588868178547;1588868178364;4;0;7;132
1588868178724;1588868178365;7;0;5;143
1588868178847;1588868178365;14;0;8;139
1588868178907;1588868178364;19;0;9;136
1588868179096;1588868178365;19;0;10;136
1588868179211;1588868179177;3;0;6;140
1588868179319;1588868179177;12;0;2;153
1588868179375;1588868092112;17;0;7;24
1588868179572;1588868179176;6;0;5;144
1588868179739;1588868179177;14;0;8;140
1588868179798;1588868179178;19;0;9;137
1588868179968;1588868079771;16;0;9;3
1588868180077;1588868180046;3;0;6;141
1588868180188;1588868180046;12;0;2;154
1588868180245;1588868180046;5;0;7;133
1588868180444;1588868180048;7;0;5;145
1588868180587;1588868180047;14;0;8;141
1588868180648;1588868180045;19;0;9;138
1588868180818;1588868180047;19;0;10;138
1588868180903;1588868180869;3;0;6;142
1588868181006;1588868180869;12;0;2;155
1588868181057;1588868180869;5;0;7;134
1588868181265;1588868180868;7;0;5;146
1588868181397;1588868180869;14;0;8;142
1588868181612;1588868180869;18;0;9;139
1588868181710;1588868181672;3;0;6;143
1588868181818;1588868181672;12;0;2;156
1588868181877;1588868181672;5;0;7;135
1588868182035;1588868181674;6;0;5;147
1588868182164;1588868181673;14;0;8;143
1588868182217;1588868181671;18;0;9;140
1588868182333;1588868180868;19;0;10;139
1588868182407;1588868079771;18;0;10;2
1588868182502;1588868182456;3;0;6;144
1588868182618;1588868182456;12;0;2;157
1588868182680;1588868182456;5;0;7;136
1588868182868;1588868182455;9;0;5;148
1588868183005;1588868182456;14;0;8;144
1588868183064;1588868182456;18;0;9;141
1588868183187;1588868182455;19;0;10;141
1588868183267;1588868079772;19;0;8;5
1588868183350;1588868126984;2;0;6;71
1588868183437;1588868183308;12;0;2;158
1588868183491;1588868183308;5;0;7;137
1588868183693;1588868183309;9;0;5;149
1588868183830;1588868183308;13;0;8;145
1588868183878;1588868183307;18;0;9;142
1588868183987;1588868183308;19;0;10;142
1588868184072;1588868080535;18;0;10;3
1588868184162;1588868183308;10;0;3;156
1588868184267;1588868184112;11;0;2;159
1588868184332;1588868184112;4;0;7;138
1588868184547;1588868184112;9;0;5;150
1588868184698;1588868184112;14;0;8;146
1588868184759;1588868184113;18;0;9;143
1588868184887;1588868184112;19;0;10;143
1588868184951;1588868080534;19;0;8;6
1588868185053;1588868184113;2;0;6;145
1588868185156;1588868184989;11;0;2;160
1588868185223;1588868184989;4;0;7;139
1588868185414;1588868184990;11;0;5;151
1588868185562;1588868184990;14;0;8;147
1588868185626;1588868184989;18;0;9;144
1588868185760;1588868184990;19;0;10;144
1588868185846;1588868081223;18;0;10;4
1588868185928;1588868184989;10;0;3;158
1588868186034;1588868185878;12;0;2;161
1588868186096;1588868185878;4;0;7;140
1588868186320;1588868185877;12;0;5;152
1588868186456;1588868185878;14;0;8;148
1588868186516;1588868185879;18;0;9;145
1588868186628;1588868185877;18;0;10;145
1588868186807;1588868186715;3;0;6;147
1588868186915;1588868186715;12;0;2;162
1588868186965;1588868186715;4;0;7;141
1588868187154;1588868186716;11;0;5;153
1588868187297;1588868186716;14;0;8;149
1588868187362;1588868186715;17;0;9;146
1588868187451;1588868186716;19;0;10;146
1588868187507;1588868081223;19;0;8;7
1588868187575;1588868081943;18;0;10;5
1588868187678;1588868187601;3;0;6;148
1588868187788;1588868187601;12;0;2;163
1588868187842;1588868187601;4;0;7;142
1588868188041;1588868187600;14;0;5;154
1588868188174;1588868187600;14;0;8;150
1588868188238;1588868187601;17;0;9;147
1588868188326;1588868187600;19;0;10;147
1588868188388;1588868081944;19;0;8;8
1588868188467;1588868089140;4;0;5;25
1588868188536;1588868185878;3;0;6;146
1588868188648;1588868188475;12;0;2;164
1588868188925;1588868188476;16;0;5;155
1588868189049;1588868188476;13;0;8;151
1588868189110;1588868188475;19;0;9;148
1588868189186;1588868188476;19;0;10;148
1588868189313;1588868189293;16;0;5;156
1588868189392;1588868189294;3;0;6;150
1588868189502;1588868189293;12;0;2;165
1588868189550;1588868189294;3;0;7;144
1588868189773;1588868189294;18;0;9;149
1588868189908;1588868189293;14;0;8;152
1588868189976;1588868189293;19;0;10;149
1588868190056;1588868109620;2;0;5;53
1588868190178;1588868190147;18;0;5;157
1588868190266;1588868188475;2;0;6;149
1588868190338;1588868190148;4;0;7;145
1588868190395;1588868190148;12;0;2;166
1588868190453;1588868188475;3;0;7;143
1588868190661;1588868190147;18;0;9;150
1588868190808;1588868190148;13;0;8;153
1588868190870;1588868190148;19;0;10;150
1588868191043;1588868191019;17;0;5;158
1588868191131;1588868190147;9;0;3;164
1588868191203;1588868191018;5;0;7;146
1588868191270;1588868191018;12;0;2;167
1588868191322;1588868094304;16;0;7;27
1588868191537;1588868191019;17;0;9;151
1588868191771;1588868191017;19;0;10;151
