rec;send;queue;id_1;id_2;my_id
1587121232456;1587121232112;6;0;5;332
1587121232556;1587121232509;3;0;4;297
1587121232608;1587121232509;4;0;2;341
1587121232878;1587121232510;6;0;5;333
1587121233024;1587121232977;3;0;4;298
1587121233075;1587121232977;4;0;2;342
1587121233329;1587121232976;6;0;5;334
1587121233460;1587121232977;3;0;4;298
1587121233513;1587121233403;4;0;2;343
1587121233794;1587121233404;6;0;5;335
1587121233931;1587121233868;3;0;4;299
1587121233979;1587121233868;4;0;2;344
1587121234260;1587121233867;6;0;5;336
1587121234369;1587121234313;3;0;4;300
1587121234417;1587121234313;4;0;2;345
1587121234711;1587121234313;6;0;5;337
1587121234851;1587121234779;4;0;2;346
1587121235160;1587121234779;6;0;5;338
1587121235305;1587121234779;3;0;4;301
1587121235337;1587121235226;4;0;2;347
1587121235617;1587121235227;6;0;5;339
1587121235729;1587121235664;3;0;4;302
1587121235784;1587121235664;4;0;2;348
1587121236035;1587121235663;6;0;5;340
1587121236177;1587121235664;3;0;4;302
1587121236229;1587121236100;4;0;2;349
1587121236493;1587121236101;6;0;5;341
1587121236650;1587121236548;4;0;2;350
1587121236923;1587121236547;6;0;5;342
1587121237065;1587121236547;3;0;4;303
1587121237119;1587121236967;4;0;2;351
1587121237416;1587121236968;6;0;5;343
1587121237542;1587121237464;3;0;4;304
1587121237587;1587121237465;4;0;2;352
1587121237860;1587121237464;6;0;5;344
1587121237971;1587121237889;3;0;4;305
1587121238020;1587121237889;4;0;2;353
1587121238333;1587121237889;6;0;5;345
1587121238444;1587121238377;3;0;4;306
1587121238502;1587121238377;4;0;2;354
1587121238808;1587121238376;6;0;5;346
1587121238942;1587121238846;3;0;4;307
1587121238980;1587121238845;4;0;2;355
1587121239301;1587121238847;6;0;5;347
1587121239446;1587121239331;3;0;4;308
1587121239475;1587121239332;4;0;2;356
1587121239790;1587121239331;6;0;5;348
1587121239926;1587121239816;3;0;4;309
1587121239961;1587121239816;4;0;2;357
1587121240280;1587121239817;6;0;5;349
1587121240420;1587121240296;3;0;4;310
1587121240464;1587121240297;4;0;2;358
1587121240761;1587121240296;6;0;5;350
1587121240893;1587121240781;3;0;4;311
1587121240923;1587121240781;4;0;2;359
1587121241181;1587121240781;6;0;5;351
1587121241319;1587121241200;3;0;4;312
1587121241362;1587121241200;4;0;2;360
1587121241620;1587121241199;6;0;5;352
1587121241771;1587121241636;3;0;4;313
1587121241828;1587121241635;4;0;2;361
1587121242101;1587121241636;6;0;5;353
1587121242135;1587121242115;4;0;2;362
1587121242256;1587121242115;3;0;4;314
1587121242575;1587121242114;6;0;5;354
1587121242604;1587121242582;4;0;2;363
1587121242735;1587121242582;3;0;4;315
1587121243056;1587121242582;6;0;5;355
1587121243083;1587121243038;4;0;2;364
1587121243540;1587121243524;5;0;5;357
1587121243559;1587121243524;4;0;2;365
1587121244005;1587121243975;5;0;5;358
1587121244030;1587121243974;4;0;2;366
1587121244136;1587121243038;3;0;4;316
1587121244492;1587121244458;5;0;5;359
1587121244516;1587121244459;4;0;2;367
1587121244612;1587121243038;3;0;4;316
1587121244955;1587121244922;5;0;5;360
1587121244979;1587121244921;4;0;2;368
1587121245442;1587121245382;4;0;2;369
1587121245567;1587121244920;3;0;4;317
1587121245848;1587121245802;4;0;5;362
1587121245883;1587121245801;4;0;2;370
1587121246016;1587121245801;3;0;4;318
1587121246321;1587121246261;4;0;5;363
1587121246351;1587121246262;4;0;2;371
1587121246481;1587121245801;3;0;4;318
1587121246792;1587121246716;4;0;5;364
1587121246820;1587121246715;4;0;2;372
1587121246951;1587121246716;3;0;4;319
1587121247225;1587121247157;4;0;5;365
1587121247249;1587121247158;4;0;2;373
1587121247358;1587121247157;3;0;4;320
1587121247686;1587121247622;4;0;5;366
1587121247716;1587121247622;4;0;2;374
1587121248145;1587121248049;4;0;5;367
1587121248171;1587121248050;4;0;2;375
1587121248288;1587121247622;3;0;4;321
1587121248642;1587121248540;4;0;5;368
1587121248663;1587121248541;4;0;2;376
1587121248767;1587121248540;3;0;4;322
1587121249114;1587121223309;6;0;5;310
1587121249139;1587121249013;4;0;2;377
1587121249236;1587121249013;3;0;4;323
1587121249569;1587121249463;4;0;5;370
1587121249598;1587121249464;4;0;2;378
1587121249704;1587121217682;3;0;4;267
1587121250031;1587121249935;4;0;5;371
1587121250056;1587121249934;4;0;2;379
1587121250189;1587121249934;4;0;4;324
1587121250529;1587121250402;4;0;5;372
1587121250679;1587121250402;4;0;4;325
1587121250986;1587121250864;4;0;5;373
1587121251014;1587121250863;4;0;2;380
1587121251154;1587121250864;4;0;4;326
1587121251488;1587121251357;4;0;5;374
1587121251524;1587121251358;3;0;2;381
1587121251660;1587121251357;4;0;4;327
1587121251935;1587121251830;4;0;5;375
1587121251961;1587121251829;4;0;2;382
1587121252084;1587121251830;4;0;4;328
1587121252386;1587121252281;4;0;5;376
1587121252422;1587121252281;4;0;2;383
1587121252562;1587121252281;4;0;4;329
1587121252868;1587121252751;4;0;5;377
1587121252894;1587121252751;4;0;2;384
1587121253024;1587121252751;4;0;4;330
1587121253330;1587121253207;3;0;5;378
1587121253352;1587121253207;4;0;2;385
1587121253489;1587121252751;4;0;4;330
1587121253824;1587121253690;4;0;5;379
1587121253848;1587121253690;4;0;2;386
1587121253982;1587121253207;3;0;4;331
1587121254323;1587121254163;3;0;5;380
1587121254439;1587121254163;3;0;4;333
1587121254750;1587121254598;4;0;5;381
1587121254778;1587121254598;3;0;2;387
1587121254888;1587121254598;3;0;4;334
1587121255209;1587121255070;4;0;5;382
1587121255237;1587121255070;4;0;2;388
1587121255356;1587121255070;3;0;4;335
1587121255681;1587121255513;4;0;5;383
1587121255709;1587121255512;4;0;2;389
1587121255839;1587121255512;3;0;4;336
1587121256176;1587121255995;4;0;5;384
1587121256296;1587121255996;3;0;4;337
1587121256571;1587121256430;4;0;5;385
1587121256597;1587121256430;4;0;2;390
1587121256725;1587121256430;3;0;4;338
1587121257001;1587121256873;4;0;5;386
1587121257033;1587121256874;4;0;2;391
1587121257167;1587121256874;3;0;4;339
1587121257467;1587121257314;4;0;5;387
1587121257494;1587121257313;4;0;2;392
1587121257628;1587121257314;3;0;4;340
1587121257946;1587121257796;4;0;5;388
1587121257967;1587121257797;4;0;2;393
1587121258095;1587121257796;3;0;4;341
1587121258447;1587121258256;4;0;5;389
1587121258471;1587121258255;4;0;2;394
1587121258935;1587121258733;4;0;5;390
1587121259030;1587121258255;3;0;4;342
1587121259373;1587121259174;4;0;5;391
1587121259398;1587121259173;4;0;2;395
1587121259499;1587121253690;2;0;4;332
1587121259824;1587121259638;4;0;5;392
1587121259850;1587121259639;4;0;2;396
1587121259972;1587121259639;3;0;4;343
1587121260273;1587121260094;4;0;5;393
1587121260305;1587121260094;4;0;2;397
1587121260447;1587121260094;4;0;4;344
1587121260779;1587121260561;3;0;5;394
1587121260809;1587121260562;4;0;2;398
1587121260945;1587121260094;4;0;4;344
1587121261290;1587121261056;4;0;5;395
1587121261317;1587121261056;4;0;2;399
1587121261423;1587121261056;3;0;4;345
1587121261740;1587121261532;4;0;5;396
1587121261766;1587121261532;4;0;2;400
1587121261883;1587121261532;3;0;4;346
1587121262209;1587121262014;4;0;5;397
1587121262230;1587121262013;4;0;2;401
1587121262347;1587121262013;4;0;4;347
1587121262697;1587121262479;4;0;5;398
1587121262725;1587121262480;4;0;2;402
1587121262866;1587121262479;4;0;4;348
1587121263173;1587121262985;4;0;5;399
1587121263197;1587121262984;4;0;2;403
1587121263325;1587121262985;4;0;4;349
1587121263638;1587121263432;4;0;5;400
1587121263664;1587121263433;3;0;2;404
1587121263803;1587121263433;4;0;4;350
1587121264118;1587121263901;4;0;5;401
1587121264140;1587121263900;3;0;2;405
1587121264277;1587121263900;4;0;4;351
1587121264392;1587121264375;4;0;2;406
1587121264622;1587121264374;3;0;5;402
1587121264748;1587121264375;4;0;4;352
1587121264897;1587121264874;4;0;2;407
1587121265121;1587121264875;4;0;5;403
1587121265245;1587121264874;4;0;4;353
1587121265597;1587121265345;4;0;5;404
1587121265714;1587121265345;4;0;4;354
1587121265844;1587121265810;4;0;2;408
1587121266068;1587121265811;4;0;5;405
1587121266187;1587121265811;4;0;4;355
1587121266318;1587121266285;4;0;2;409
1587121266532;1587121266285;4;0;5;406
1587121266644;1587121266285;3;0;4;356
1587121266950;1587121266721;4;0;5;407
1587121266980;1587121266720;3;0;2;410
1587121267120;1587121266720;4;0;4;357
1587121267471;1587121267185;3;0;5;408
1587121267621;1587121267185;4;0;4;358
1587121267732;1587121267693;4;0;2;411
1587121267910;1587121267693;4;0;5;409
1587121268037;1587121267693;4;0;4;359
1587121268177;1587121268125;3;0;2;412
1587121268364;1587121268124;4;0;5;410
1587121268460;1587121267693;4;0;4;359
1587121268864;1587121268533;3;0;4;361
1587121268984;1587121268939;4;0;2;413
1587121269205;1587121268534;3;0;5;411
1587121269316;1587121268939;3;0;4;362
1587121269442;1587121269375;4;0;2;414
1587121269650;1587121269376;3;0;5;412
1587121269753;1587121269376;3;0;4;363
1587121269871;1587121269815;4;0;2;415
1587121270111;1587121269815;4;0;5;413
1587121270324;1587121270253;4;0;2;416
1587121270545;1587121270254;4;0;5;414
1587121270652;1587121269815;3;0;4;364
1587121270770;1587121270718;4;0;2;417
1587121270917;1587121270717;4;0;5;415
1587121271035;1587121270717;3;0;4;365
1587121271169;1587121271085;4;0;2;418
1587121271376;1587121271086;4;0;5;416
1587121271522;1587121271086;3;0;4;366
1587121271646;1587121271573;4;0;2;419
1587121271830;1587121271572;4;0;5;417
1587121271958;1587121271572;3;0;4;367
1587121272077;1587121271990;4;0;2;420
1587121272285;1587121271990;4;0;5;418
1587121272410;1587121271572;3;0;4;367
1587121272459;1587121272436;4;0;2;421
1587121272743;1587121272436;4;0;5;419
1587121272863;1587121272437;3;0;4;368
1587121272914;1587121272890;4;0;2;422
1587121273197;1587121272890;4;0;5;420
1587121273321;1587121272889;3;0;4;369
1587121273364;1587121273337;4;0;2;423
1587121273631;1587121273337;4;0;5;421
1587121273770;1587121273338;3;0;4;370
1587121273820;1587121273792;4;0;2;424
1587121274113;1587121273791;4;0;5;422
1587121274221;1587121273789;3;0;4;371
1587121274269;1587121274237;4;0;2;425
1587121274477;1587121274237;4;0;5;423
1587121274529;1587121274237;3;0;4;372
1587121274555;1587121274537;4;0;2;426
1587121274732;1587121274536;4;0;5;424
1587121274873;1587121274842;4;0;2;427
1587121275050;1587121274842;4;0;5;425
1587121275163;1587121274536;3;0;4;373
1587121275210;1587121275145;4;0;2;428
1587121275473;1587121275144;4;0;5;426
1587121275619;1587121275592;3;0;4;374
1587121275650;1587121275592;4;0;2;429
1587121275872;1587121275592;4;0;5;427
1587121275951;1587121275933;3;0;4;375
1587121275985;1587121275933;4;0;2;430
1587121276257;1587121275933;4;0;5;428
1587121276375;1587121276357;3;0;4;376
1587121276412;1587121276357;4;0;2;431
1587121276651;1587121276357;4;0;5;429
1587121276800;1587121276754;4;0;2;432
1587121277050;1587121276753;4;0;5;430
1587121277191;1587121276754;3;0;4;377
1587121277225;1587121277156;4;0;2;433
1587121277455;1587121277156;4;0;5;431
1587121277558;1587121277527;3;0;4;378
1587121277594;1587121277528;4;0;2;434
1587121277905;1587121277527;4;0;5;432
1587121278089;1587121278033;3;0;4;379
1587121278121;1587121278033;4;0;2;435
1587121278269;1587121278033;4;0;5;433
1587121278349;1587121278317;3;0;4;380
1587121278399;1587121278317;4;0;2;436
1587121278680;1587121278316;4;0;5;434
1587121278730;1587121278711;3;0;4;381
1587121278752;1587121278711;4;0;2;437
1587121279068;1587121278711;4;0;5;435
1587121279190;1587121279138;3;0;4;382
1587121279218;1587121279138;4;0;2;438
1587121279472;1587121279138;4;0;5;436
1587121279587;1587121279527;3;0;4;383
1587121279632;1587121279526;4;0;2;439
1587121279940;1587121279527;4;0;5;437
1587121280040;1587121279991;3;0;4;384
1587121280090;1587121279991;4;0;2;440
1587121280400;1587121279990;4;0;5;438
1587121280525;1587121280469;3;0;4;385
1587121280563;1587121280468;4;0;2;441
1587121280859;1587121280469;4;0;5;439
1587121280953;1587121280901;3;0;4;386
1587121280998;1587121280901;4;0;2;442
1587121281250;1587121280901;4;0;5;440
1587121281373;1587121281307;3;0;4;387
1587121281418;1587121281306;4;0;2;443
1587121281669;1587121281307;4;0;5;441
1587121281815;1587121281722;3;0;4;388
1587121281864;1587121281722;4;0;2;444
1587121282122;1587121281721;4;0;5;442
1587121282260;1587121282173;3;0;4;389
1587121282307;1587121282173;4;0;2;445
1587121282566;1587121282174;4;0;5;443
1587121282687;1587121282607;3;0;4;390
1587121282733;1587121282607;4;0;2;446
1587121283034;1587121282607;4;0;5;444
1587121283133;1587121283067;3;0;4;391
1587121283184;1587121283067;4;0;2;447
1587121283431;1587121283067;4;0;5;445
1587121283562;1587121283460;3;0;4;392
1587121283596;1587121283460;4;0;2;448
1587121283888;1587121283460;4;0;5;446
1587121284031;1587121283925;3;0;4;393
1587121284077;1587121283924;4;0;2;449
1587121284381;1587121283925;4;0;5;447
1587121284531;1587121284415;3;0;4;394
1587121284576;1587121284415;4;0;2;450
1587121284858;1587121284414;4;0;5;448
1587121285006;1587121284886;3;0;4;395
1587121285053;1587121284886;4;0;2;451
1587121285361;1587121284887;4;0;5;449
1587121285508;1587121285386;3;0;4;396
1587121285562;1587121285387;4;0;2;452
1587121285839;1587121285386;4;0;5;450
1587121285985;1587121285858;3;0;4;397
1587121286036;1587121285858;4;0;2;453
1587121286270;1587121285859;4;0;5;451
1587121286414;1587121286290;3;0;4;398
1587121286463;1587121286290;4;0;2;454
1587121286738;1587121286290;4;0;5;452
1587121286880;1587121286758;3;0;4;399
1587121286931;1587121286758;4;0;2;455
1587121287203;1587121286759;4;0;5;453
1587121287223;1587121287213;4;0;2;456
1587121287344;1587121287212;3;0;4;400
1587121287677;1587121287212;4;0;5;454
1587121287707;1587121287687;4;0;2;457
1587121287804;1587121287688;3;0;4;401
1587121288147;1587121287689;4;0;5;455
1587121288183;1587121288123;4;0;2;458
1587121288275;1587121288123;3;0;4;402
1587121288599;1587121288570;3;0;5;457
1587121288628;1587121288570;4;0;2;459
1587121288768;1587121288571;3;0;4;403
1587121289120;1587121289084;3;0;5;458
1587121289143;1587121289083;4;0;2;460
1587121289264;1587121289083;3;0;4;404
1587121289590;1587121289555;3;0;5;459
1587121289625;1587121289556;4;0;2;461
1587121289754;1587121289557;3;0;4;405
1587121290121;1587121290060;4;0;2;462
1587121290579;1587121290527;3;0;5;460
1587121290600;1587121290528;4;0;2;463
1587121290744;1587121290529;3;0;4;406
1587121291075;1587121291035;3;0;5;461
1587121291106;1587121291034;4;0;2;464
1587121291235;1587121291033;3;0;4;407
1587121291564;1587121291507;3;0;5;462
1587121291592;1587121291507;4;0;2;465
1587121292016;1587121291950;3;0;5;463
1587121292047;1587121291949;4;0;2;466
1587121292180;1587121291508;3;0;4;408
1587121292452;1587121292388;3;0;5;464
1587121292487;1587121292389;4;0;2;467
1587121292607;1587121292389;3;0;4;409
1587121292942;1587121292855;3;0;5;465
1587121292966;1587121292855;4;0;2;468
1587121293423;1587121293346;3;0;5;466
1587121293444;1587121293347;4;0;2;469
1587121293559;1587121292856;3;0;4;410
1587121293884;1587121293796;3;0;5;467
1587121293905;1587121293795;4;0;2;470
1587121294034;1587121293796;3;0;4;411
1587121294381;1587121294268;3;0;5;468
1587121294401;1587121294267;3;0;2;471
1587121294528;1587121294267;3;0;4;412
1587121294853;1587121294756;3;0;5;469
1587121294877;1587121294756;4;0;2;472
1587121294968;1587121294756;3;0;4;413
1587121295287;1587121295172;3;0;5;470
1587121295307;1587121295172;3;0;2;473
1587121295714;1587121295607;3;0;5;471
1587121295736;1587121295608;4;0;2;474
1587121295877;1587121295172;3;0;4;414
1587121296182;1587121296079;3;0;5;472
1587121296204;1587121296078;4;0;2;475
1587121296306;1587121296078;3;0;4;415
1587121296620;1587121296493;3;0;5;473
1587121296649;1587121296493;4;0;2;476
1587121296794;1587121296078;3;0;4;415
1587121297098;1587121296976;3;0;5;474
1587121297131;1587121296975;4;0;2;477
1587121297262;1587121268125;3;0;4;360
1587121297565;1587121297461;3;0;5;475
1587121297712;1587121297462;3;0;4;417
1587121297983;1587121297877;3;0;5;476
1587121298008;1587121297877;4;0;2;478
1587121298132;1587121297877;2;0;4;418
1587121298456;1587121298311;3;0;5;477
1587121298479;1587121298311;4;0;2;479
1587121298573;1587121298311;3;0;4;419
1587121298925;1587121298775;3;0;5;478
1587121298952;1587121298774;4;0;2;480
1587121299052;1587121298775;3;0;4;420
1587121299340;1587121299196;3;0;5;479
1587121299361;1587121299197;4;0;2;481
1587121299425;1587121299197;2;0;4;421
1587121299650;1587121299551;3;0;5;480
1587121299676;1587121299550;4;0;2;482
1587121299791;1587121299550;3;0;4;422
1587121300090;1587121299963;3;0;5;481
1587121300118;1587121299964;3;0;2;483
1587121300256;1587121296975;2;0;4;416
1587121300568;1587121288124;3;0;5;456
1587121300589;1587121300430;3;0;2;484
1587121300709;1587121300430;4;0;4;423
1587121301037;1587121300878;4;0;5;482
1587121301060;1587121300879;4;0;2;485
1587121301172;1587121300878;4;0;4;424
1587121301532;1587121301351;4;0;5;483
1587121301567;1587121301350;4;0;2;486
1587121301657;1587121300878;4;0;4;424
1587121301999;1587121301816;4;0;5;484
1587121302022;1587121301816;3;0;2;487
1587121302449;1587121302274;3;0;5;485
1587121302477;1587121302275;4;0;2;488
1587121302604;1587121301816;3;0;4;426
1587121302943;1587121302750;4;0;5;486
1587121302970;1587121302751;4;0;2;489
1587121303130;1587121301351;3;0;4;425
1587121303466;1587121303266;3;0;5;487
1587121303498;1587121303265;4;0;2;490
1587121303636;1587121303266;4;0;4;427
1587121303950;1587121303756;4;0;5;488
1587121303975;1587121303757;2;0;2;491
1587121304117;1587121303756;4;0;4;428
1587121304416;1587121304224;4;0;5;489
1587121304547;1587121304224;4;0;4;429
1587121304857;1587121304668;4;0;5;490
1587121304881;1587121304669;3;0;2;492
1587121305032;1587121304669;4;0;4;430
1587121305319;1587121305155;4;0;5;491
1587121305341;1587121305154;2;0;2;493
1587121305795;1587121305607;3;0;5;492
1587121305825;1587121305607;3;0;2;494
1587121305965;1587121305154;4;0;4;431
1587121306261;1587121306083;4;0;5;493
1587121306294;1587121306080;3;0;2;495
1587121306424;1587121306081;3;0;4;433
1587121306740;1587121306538;4;0;5;494
1587121306770;1587121306538;3;0;2;496
1587121306908;1587121306538;3;0;4;434
1587121307220;1587121307022;4;0;5;495
1587121307239;1587121307021;3;0;2;497
1587121307370;1587121307022;3;0;4;435
1587121307691;1587121307480;4;0;5;496
1587121307719;1587121307481;3;0;2;498
1587121307841;1587121307480;3;0;4;436
1587121308159;1587121307942;4;0;5;497
1587121308188;1587121307941;3;0;2;499
1587121308301;1587121307942;3;0;4;437
1587121308617;1587121308398;3;0;5;498
1587121308645;1587121308399;3;0;2;500
1587121308768;1587121308399;3;0;4;438
1587121309082;1587121308860;4;0;5;499
1587121309114;1587121308859;3;0;2;501
1587121309253;1587121308859;3;0;4;439
1587121309342;1587121309327;4;0;2;502
1587121309577;1587121309326;4;0;5;500
1587121309717;1587121309326;3;0;4;440
1587121309814;1587121309792;4;0;2;503
1587121310016;1587121309792;4;0;5;501
1587121310288;1587121310257;4;0;2;504
1587121310501;1587121310257;4;0;5;502
1587121310645;1587121309792;3;0;4;441
1587121310756;1587121310729;4;0;2;505
1587121310942;1587121310729;4;0;5;503
1587121311071;1587121310729;3;0;4;442
1587121311194;1587121311163;4;0;2;506
1587121311422;1587121311161;4;0;5;504
1587121311569;1587121311162;3;0;4;443
1587121311681;1587121311645;4;0;2;507
1587121311902;1587121311645;4;0;5;505
1587121312134;1587121312092;4;0;2;508
1587121312354;1587121312092;4;0;5;506
1587121312584;1587121312538;4;0;2;509
1587121312790;1587121312539;4;0;5;507
1587121312925;1587121311645;3;0;4;444
1587121312989;1587121312962;4;0;2;510
1587121313119;1587121312962;4;0;5;508
1587121313288;1587121312962;3;0;4;445
1587121313599;1587121313355;3;0;5;509
1587121313857;1587121313797;3;0;2;511
1587121314386;1587121314322;4;0;2;512
1587121314608;1587121314323;3;0;5;511
1587121314761;1587121313355;3;0;4;446
1587121314901;1587121314852;4;0;2;513
1587121315131;1587121314851;3;0;5;512
1587121315250;1587121305607;2;0;4;432
1587121315366;1587121315292;4;0;2;514
1587121315549;1587121315293;3;0;5;513
1587121315689;1587121315293;4;0;4;447
1587121315814;1587121315740;4;0;2;515
1587121316022;1587121315739;3;0;5;514
1587121316167;1587121315740;4;0;4;448
1587121316267;1587121316196;4;0;2;516
1587121316495;1587121316197;3;0;5;515
1587121316634;1587121316197;4;0;4;449
1587121316755;1587121316669;5;0;2;517
1587121316978;1587121316668;3;0;5;516
1587121317124;1587121316669;4;0;4;450
1587121317180;1587121316197;3;0;3;176
1587121317271;1587121317192;6;0;2;518
1587121317477;1587121317191;3;0;5;517
1587121317504;1587121317191;2;0;3;177
1587121317774;1587121317663;4;0;2;519
1587121318007;1587121317663;3;0;5;518
1587121318030;1587121317662;2;0;3;178
1587121318178;1587121317191;4;0;4;451
1587121318233;1587121315293;3;0;3;175
1587121318310;1587121318210;4;0;2;520
1587121318532;1587121318210;3;0;5;519
1587121318558;1587121318211;3;0;3;179
1587121318722;1587121318209;3;0;4;453
1587121318767;1587121318745;4;0;2;521
1587121319056;1587121318745;3;0;5;520
1587121319215;1587121318746;3;0;4;454
1587121319265;1587121319231;4;0;2;522
1587121319526;1587121319232;3;0;5;521
1587121319667;1587121318746;3;0;4;454
1587121319712;1587121319682;4;0;2;523
1587121319960;1587121319682;3;0;5;522
1587121320090;1587121319683;3;0;4;455
1587121320124;1587121320101;4;0;2;524
1587121320351;1587121320101;3;0;5;523
1587121320517;1587121320101;3;0;4;456
1587121320550;1587121320521;4;0;2;525
1587121320848;1587121320520;3;0;5;524
1587121321022;1587121320522;3;0;4;457
1587121321061;1587121320995;4;0;2;526
1587121321360;1587121320996;3;0;5;525
1587121321526;1587121321497;3;0;4;458
1587121321557;1587121321498;4;0;2;527
1587121321855;1587121321498;3;0;5;526
1587121322002;1587121321966;3;0;4;459
1587121322047;1587121321966;4;0;2;528
1587121322341;1587121321966;3;0;5;527
1587121322511;1587121321966;3;0;4;459
1587121322561;1587121322462;4;0;2;529
1587121322858;1587121322462;3;0;5;528
1587121323065;1587121322983;3;0;2;530
1587121323353;1587121322982;3;0;5;529
1587121323525;1587121321966;3;0;4;459
1587121323582;1587121323467;3;0;2;531
1587121323901;1587121323468;3;0;5;530
1587121324070;1587121324007;3;0;4;460
1587121324114;1587121324008;3;0;2;532
1587121324400;1587121324007;3;0;5;531
1587121324562;1587121324504;3;0;4;461
1587121324612;1587121324504;3;0;2;533
1587121324895;1587121324505;3;0;5;532
1587121325056;1587121324991;3;0;4;462
1587121325100;1587121324991;3;0;2;534
1587121325367;1587121324990;3;0;5;533
1587121325558;1587121325453;3;0;2;535
1587121325800;1587121325454;3;0;5;534
1587121325951;1587121325454;3;0;4;463
1587121326000;1587121325883;3;0;2;536
1587121326259;1587121325882;3;0;5;535
1587121326413;1587121326341;3;0;4;464
1587121326465;1587121326340;3;0;2;537
1587121326727;1587121326342;3;0;5;536
1587121326870;1587121326795;3;0;4;465
1587121326903;1587121326796;3;0;2;538
1587121327187;1587121326795;3;0;5;537
1587121327322;1587121327250;3;0;4;466
1587121327376;1587121327250;3;0;2;539
1587121327673;1587121327250;3;0;5;538
1587121327772;1587121327718;3;0;4;467
1587121327834;1587121327718;3;0;2;540
1587121328123;1587121327718;3;0;5;539
1587121328252;1587121328192;3;0;4;468
1587121328298;1587121328192;3;0;2;541
1587121328581;1587121328193;3;0;5;540
1587121328723;1587121328639;3;0;4;469
1587121328761;1587121328640;3;0;2;542
1587121329074;1587121328639;3;0;5;541
1587121329223;1587121329134;3;0;4;470
1587121329255;1587121329134;3;0;2;543
1587121329536;1587121329135;3;0;5;542
1587121329689;1587121329605;3;0;4;471
1587121329731;1587121329605;3;0;2;544
1587121330056;1587121329603;3;0;5;543
1587121330226;1587121330123;3;0;2;545
1587121330529;1587121330123;3;0;5;544
1587121330703;1587121330123;3;0;4;472
1587121330749;1587121330598;3;0;2;546
1587121331024;1587121330598;3;0;5;545
1587121331184;1587121331073;3;0;4;473
1587121331229;1587121331072;3;0;2;547
1587121331505;1587121331073;3;0;5;546
1587121331653;1587121331073;3;0;4;473
1587121331700;1587121331536;3;0;2;548
1587121331972;1587121331536;3;0;5;547
1587121332121;1587121332016;3;0;4;474
1587121332166;1587121332015;3;0;2;549
1587121332416;1587121332017;3;0;5;548
1587121332605;1587121332446;3;0;2;550
1587121332877;1587121332446;3;0;5;549
1587121333040;1587121332446;3;0;4;475
1587121333088;1587121332899;3;0;2;551
1587121333385;1587121332899;3;0;5;550
1587121333546;1587121333405;3;0;4;476
1587121333590;1587121333406;3;0;2;552
1587121333873;1587121333405;3;0;5;551
1587121334037;1587121333889;3;0;4;477
1587121334088;1587121333889;3;0;2;553
1587121334373;1587121333889;3;0;5;552
1587121334400;1587121334385;3;0;2;554
1587121334553;1587121334384;3;0;4;478
1587121334881;1587121334384;3;0;5;553
1587121334907;1587121334889;3;0;2;555
1587121335050;1587121334889;3;0;4;479
1587121335353;1587121334890;3;0;5;554
1587121335381;1587121335328;3;0;2;556
1587121335524;1587121335327;3;0;4;480
1587121335843;1587121335812;3;0;5;555
1587121335871;1587121335813;3;0;2;557
1587121336015;1587121335814;3;0;4;481
1587121336320;1587121336291;3;0;5;556
1587121336347;1587121336291;3;0;2;558
1587121336453;1587121336290;3;0;4;482
1587121336763;1587121336729;3;0;5;557
1587121336791;1587121336730;3;0;2;559
1587121336920;1587121336731;3;0;4;483
1587121337277;1587121337203;3;0;2;560
1587121337686;1587121337650;3;0;5;558
1587121337718;1587121337650;3;0;2;561
1587121337876;1587121337651;3;0;4;484
1587121338150;1587121338102;3;0;5;559
1587121338185;1587121338101;3;0;2;562
1587121338323;1587121338101;3;0;4;485
1587121338588;1587121338524;3;0;5;560
1587121338614;1587121338524;3;0;2;563
1587121339017;1587121338973;3;0;5;561
1587121339042;1587121338973;3;0;2;564
1587121339185;1587121338525;3;0;4;486
1587121339488;1587121339426;3;0;5;562
1587121339513;1587121339427;3;0;2;565
1587121339660;1587121339426;3;0;4;487
1587121339964;1587121339894;3;0;5;563
1587121339996;1587121339895;3;0;2;566
1587121340126;1587121339894;3;0;4;488
1587121340430;1587121340341;3;0;5;564
1587121340454;1587121340340;3;0;2;567
1587121340573;1587121340341;3;0;4;489
1587121340904;1587121340797;3;0;5;565
1587121340930;1587121340796;3;0;2;568
1587121341054;1587121340796;3;0;4;490
1587121341388;1587121341263;3;0;2;569
1587121341539;1587121341262;3;0;4;491
1587121341858;1587121341739;3;0;5;566
1587121341887;1587121341739;2;0;2;570
1587121341991;1587121118192;16;0;5;53
1587121342042;1587121341262;3;0;4;491
1587121342372;1587121342248;5;0;5;567
1587121342404;1587121342248;3;0;2;571
1587121342514;1587121120255;15;0;5;59
1587121342865;1587121342745;6;0;5;568
1587121342901;1587121342745;3;0;2;572
1587121343000;1587121125884;14;0;5;72
1587121343058;1587121342247;3;0;4;492
1587121343371;1587121343238;7;0;5;569
1587121343394;1587121343237;3;0;2;573
1587121343508;1587121133721;13;0;5;96
1587121343573;1587121343237;3;0;4;493
1587121343871;1587121343748;8;0;5;570
1587121343901;1587121343749;3;0;2;574
1587121344042;1587121343750;3;0;4;494
1587121344341;1587121344219;9;0;5;571
1587121344370;1587121344219;3;0;2;575
1587121344490;1587121157578;11;0;5;154
1587121344540;1587121344218;3;0;4;495
1587121344836;1587121344707;10;0;5;572
1587121344863;1587121344708;3;0;2;576
1587121344951;1587121160539;10;0;5;160
